sentence	label	label_name
flights from newark to boston	0	flight
what flights go from boston to atlanta	0	flight
list all flights please from washington to san francisco	0	flight
i would like to see the flights available from pittsburgh to san francisco for monday	0	flight
what is the fare on the first flight from atlanta to denver on thursday morning	2	airfare
please show me airlines with flights from denver to boston with stop in philadelphia	6	airline
how much does flight ua 270 from denver to philadelphia cost	2	airfare
looking for a flight from cleveland to dallas	0	flight
i need a reservation from baltimore to san francisco	0	flight
flights from phoenix to las vegas	0	flight
how much is a round trip fare from nashville to seattle	2	airfare
list all daily flights between boston and oakland using delta airlines	0	flight
how much is the ground transportation between atlanta and downtown	9	ground_fare
show me flights leaving from baltimore to dallas	0	flight
what does yn stand for	8	abbreviation
what 's the capacity of a 733	13	capacity
what kind of airplane goes from boston to san francisco before noon	3	aircraft
round trip fares from baltimore to philadelphia under 1000 dollars	2	airfare
what is mco	8	abbreviation
what are the afternoon flights from denver to san francisco	0	flight
what flights from newark to los angeles on wednesday	0	flight
show nonstop flights from new york to miami on a tuesday which cost less than 466 dollars one way	0	flight
flights from montreal and phoenix to las vegas	0	flight
give me the latest northwest airlines flight from milwaukee to tacoma tomorrow	0	flight
what flights are available from boston to atlanta on july seventh 8 am	0	flight
please list the earliest lunch flight from columbus to phoenix	0	flight
do you have a flight from atlanta to boston	0	flight
show me the flights that go from san diego to newark with one stop in houston	0	flight
on monday show me flights from baltimore to dallas	0	flight
show me flights from washington to boston on friday	0	flight
show me the flights from boston to pittsburgh on wednesday	0	flight
show me the lowest price from dallas to baltimore	0	flight
ground transportation atl to atlanta	4	ground_service
how do you travel from san francisco airport to downtown san francisco	0	flight
show flights between denver and san francisco for september seventeenth	0	flight
what ground transportation is there in dallas	4	ground_service
show me the least expensive flight leaving miami on sunday after 12 o'clock noon and arriving cleveland	0	flight
i want to fly from philadelphia to dallas with a stop in atlanta on a breakfast flight	0	flight
i 'm requesting flight information on a flight from denver to san francisco on wednesday	0	flight
what airlines have flights from boston to philadelphia that leave before 630 am	6	airline
show me the flights from dallas to atlanta	0	flight
please show me all one way first class flights from indianapolis to memphis	0	flight
please give ground transportation at denver airport	4	ground_service
i 'd like a united airlines flight on wednesday from san francisco to boston	0	flight
which northwest and united flights go through denver before noon	0	flight
what is hp	8	abbreviation
list all flights going from boston to atlanta before 7 o'clock am on thursday	0	flight
what is ground transportation between the san francisco airport and the city	4	ground_service
show me the flights from boston to atlanta	0	flight
what flights are there wednesday morning from atlanta to philadelphia	0	flight
show me the flights from all airports to love field	0	flight
flights from columbus to milwaukee	0	flight
give me a list of flights between pittsburgh and baltimore	0	flight
show me all ground transportation in washington dc	4	ground_service
i need information for flights leaving san francisco on thursday evening and returning to boston	0	flight
i need a flight from toronto to san diego with a layover in washington dc on air canada	0	flight
show me the latest flight on wednesday from atlanta to washington dc	0	flight
how far is the airport from downtown pittsburgh	7	distance
please give me flights from atlanta to boston on wednesday and thursday	0	flight
boston to denver monday	0	flight
yes i would like to find what flights are available from atlanta to boston on the morning of july seventh	0	flight
list all flights on united from san francisco to boston	0	flight
what flights do you have from newark new jersey to ontario california that connect in phoenix	0	flight
show me flights from baltimore to philadelphia	0	flight
what is the meaning of fare code qx and qw	8	abbreviation
show me the daily flight schedule between boston and pittsburgh	0	flight
show me the flights from westchester county to cincinnati	0	flight
show me flights leaving from san francisco to denver on september thirtieth	0	flight
what airlines fly from toronto to san diego	6	airline
tell me the flights from dallas to baltimore	0	flight
pittsburgh to boston saturday	0	flight
what is the first flight from boston to stapleton airport for tomorrow	0	flight
what united airlines flights go through denver	0	flight
philadelphia to boston monday	0	flight
list the morning flights between atlanta and dallas	0	flight
i 'm trying to fly from denver to boston and i want a flight that serves a meal	0	flight
what flights from milwaukee to san jose on wednesday on american airlines	0	flight
show me all the flights from burbank to denver	0	flight
show me the flights from cincinnati to denver	0	flight
flights from dc to denver	0	flight
show me the prices of all flights from atlanta to washington dc	2	airfare
rental car in baltimore	4	ground_service
show me fares from baltimore to philadelphia	2	airfare
i 'd like to see the flights from atlanta to washington dc	0	flight
display all flights from pittsburgh to san francisco on august second	0	flight
what are the flights between pittsburgh and baltimore on august tenth	0	flight
i want to go from denver to oakland	0	flight
what time are the flights leaving from denver to pittsburgh on july seventh	1	flight_time
what 's the cheapest one way flight from denver to pittsburgh	0	flight
show me the flights from dallas to baltimore	0	flight
show me the us air flights from atlanta to boston	0	flight
show me all flights from pittsburgh to san francisco	0	flight
show me a list of the flights from san francisco to boston	0	flight
show me the earliest flight from boston to san francisco	0	flight
what 's the latest flight from san jose to houston	0	flight
what flights from miami to indianapolis	0	flight
which airlines fly between boston and pittsburgh	6	airline
flight from nashville to cleveland	0	flight
give me a flight from newark to tampa on friday	0	flight
does midwest express serve philadelphia	0	flight
show me the flights from denver to san francisco	0	flight
i would like a flight from washington to boston flight 324 on august twentieth	0	flight
show me the nonstop flights from dallas to houston	0	flight
what is the least expensive business class flight between boston and san francisco	0	flight
is there a flight between philadelphia and denver that leaves philadelphia around 2 o'clock in the afternoon	0	flight
list the flights from dallas to baltimore	0	flight
show me the flights from denver to atlanta on friday	0	flight
what does the fare code y mean	8	abbreviation
i would like to see the flights from denver to philadelphia	0	flight
is there an atlanta flight to denver connecting	0	flight
what is the last flight out of pittsburgh to boston in the evening on tuesdays	0	flight
what are all monday flights from denver to san francisco on united airlines	0	flight
show all flights from pittsburgh to san francisco on july twenty eighth 1991	0	flight
i would like information on any flights from san francisco to pittsburgh arriving in pittsburgh before 8 am tuesday morning	0	flight
i would like to see the flights from denver to philadelphia	0	flight
which airline has the most business class flights	6	airline
find travel arrangements for a round trip flight from dallas to pittsburgh after 8 pm	0	flight
does united airlines fly from denver to baltimore	0	flight
can you show me the flights from baltimore to dallas	0	flight
show me all the delta flights leaving or arriving at pittsburgh between 12 and 4 in the afternoon	0	flight
what airline besides continental flies between boston and denver	6	airline
show me all flights direct and connecting from boston to pittsburgh that arrive in pittsburgh before 10 am	0	flight
is there any flight leaving washington around 3 o'clock for denver	0	flight
i would like a schedule of flights from denver to san francisco on tuesday	1	flight_time
can i rent a car in san jose too	4	ground_service
list the flights from st. paul to san jose and from st. paul to houston	0	flight
what 's the earliest flight from dallas to houston	0	flight
i would like information on flights from philadelphia to oakland california on friday afternoon	0	flight
what type of aircraft is used on the flight from atlanta to philadelphia before 12 o'clock noon	3	aircraft
what airline is dl	6	airline
show me all flights from san francisco to boston philadelphia or baltimore	0	flight
what are the early weekday flights from san francisco to pittsburgh	0	flight
atlanta to oakland thursday	0	flight
i want a flight from ontario to chicago	0	flight
list all flights from minneapolis to long beach on saturday	0	flight
i want to fly from boston to denver with a stop in philadelphia	0	flight
i need a list of late afternoon flights from st. louis to chicago	0	flight
what flights go from boston to orlando	0	flight
list all flights going from boston to atlanta on wednesday after 6 o'clock pm on wednesday	0	flight
what flights does delta have from denver to dallas after 5	0	flight
i 'd like to go from boston to san francisco	0	flight
show me flights to philadelphia coming from baltimore or denver or pittsburgh	0	flight
show me all the flights from san francisco to boston for august thirty first 1991	0	flight
what flights go from chicago to seattle on saturday on continental airlines	0	flight
price of flight from cleveland to nashville	2	airfare
what flights depart newark for tampa on friday	0	flight
what is your cheapest flight from pittsburgh to denver	0	flight
on september fourth i 'll be traveling from pittsburgh to atlanta can you tell me what flight would be the cheapest	0	flight
list all the arriving flights at general mitchell international	0	flight
show me all economy prices from dallas to baltimore	2	airfare
tell me about ground transportation between orlando international and orlando	4	ground_service
what type of ground transportation is available at logan airport	4	ground_service
name the earliest flight from boston to san francisco	0	flight
weekday flights from san francisco to denver	0	flight
give me the cheapest one way flights between boston and philadelphia which arrive after noon on a tuesday	0	flight
show me the flights from boston to pittsburgh next wednesday night after 6 o'clock	0	flight
show me all flights from philadelphia to baltimore	0	flight
show me all flights from boston to denver which arrive in denver wednesday before 6	0	flight
i would like a flight that leaves on friday from philadelphia to dallas that makes a stop in atlanta	0	flight
phoenix to newark on wednesday	0	flight
ground transportation for st. paul	4	ground_service
is there a flight from atlanta to san francisco on november seventh at noon	0	flight
find me the earliest flight from boston to atlanta and the latest return from atlanta to boston within the same day	0	flight
what is fare code h	8	abbreviation
what is the meaning of meal code s	8	abbreviation
what does the fare code qx mean	8	abbreviation
how many fares are there one way from tacoma to montreal	10	quantity
does continental airlines fly from pittsburgh to atlanta	0	flight
all flights and fares from atlanta to dallas round trip after 12 pm less than 1100 dollars	14	flight+airfare
what type of aircraft leaving philadelphia to dallas	3	aircraft
what flights are available on sunday to pittsburgh from san francisco	0	flight
are there delta flights leaving denver	0	flight
please list ground transportation in atlanta	4	ground_service
what ground transportation is available in san francisco	4	ground_service
show me all the direct flights from baltimore to atlanta	0	flight
i would like to fly from pittsburgh to san francisco	0	flight
i 'm looking for a flight from pittsburgh to san francisco	0	flight
list all flights on continental leaving denver	0	flight
i would like to fly from atlanta to boston arriving in boston at 5 pm	0	flight
do you have a flight from boston to fort worth	0	flight
show me the united airlines flights from denver to baltimore leaving on june fourteenth	0	flight
show me flights from san francisco to seattle	0	flight
what flights are there between washington dc and san francisco after 6 pm on wednesday	0	flight
find the flights that leave philadelphia and arrive in dallas by noon	0	flight
information on flights from baltimore to philadelphia	0	flight
what is restriction ap 57	8	abbreviation
i need your help with information on ground transportation from the airport in philadelphia to downtown	4	ground_service
list flights leaving denver and arriving in orlando on saturday departing after 12 pm	0	flight
please list all flights between boston and san francisco nonstop	0	flight
the most expensive flight between boston and philadelphia	0	flight
does midwest express have any flights from montreal to detroit	0	flight
list all flights from denver to philadelphia	0	flight
find travel arrangements for a one way flight from san francisco to dallas	0	flight
what is fare code c	8	abbreviation
flight from ontario to orlando that departs 9 hours before arriving	0	flight
american flights to houston from cincinnati	0	flight
show me one way flights from milwaukee to orlando	0	flight
i want the flights from denver to pittsburgh	0	flight
in the month of december are there any flights from atlanta to denver that stop in boston	0	flight
what is the available ground transportation between san francisco and downtown	4	ground_service
from atlanta to washington dc	0	flight
i need a flight from indianapolis to houston on twa	0	flight
flights from ontario to florida	0	flight
okay i 've got somebody else who wants to take a round trip ticket from charlotte to montreal	2	airfare
flight from cleveland to nashville	0	flight
how can i get from the denver airport to downtown	0	flight
what airline uses the code hp	6	airline
please show me airlines with round trip flights from boston to denver stop philadelphia	6	airline
show me the flights from baltimore to pittsburgh	0	flight
which airlines have flights between charlotte and newark	6	airline
is there an airport limousine at the atlanta airport	4	ground_service
give me the flights from denver to baltimore on united airlines	0	flight
show me flights monday night after 8 pm for dallas to boston	0	flight
what is the ground transportation available in boston	4	ground_service
is there a flight on eastern airlines from boston to denver	0	flight
show me morning flights from toronto	0	flight
what is the airfare from pittsburgh to atlanta	2	airfare
list flights from pittsburgh to baltimore	0	flight
i want to fly dallas to san francisco on monday july eighth	0	flight
phoenix to denver	0	flight
i am interested in booking an early flight from dallas into houston and returning in the late evening	0	flight
show me the flights from dallas to baltimore at economy level	0	flight
what airlines leave from washington	6	airline
list the number of flights arriving in dallas fort worth from boston before noon	12	flight_no
i need to fly from dallas to san francisco and be in san francisco by 4 pm	0	flight
show me the cities served by canadian airlines international	11	city
please list the cheapest flights from dallas to baltimore arriving on may seventh	0	flight
what flights are there from pittsburgh to dallas on wednesday morning	0	flight
how many flights does american airlines have with a class of service code f	10	quantity
show flights first class on american airlines between dallas and philadelphia	0	flight
on november twenty third what flights go from atlanta to denver on delta airlines	0	flight
explain the fare code q	8	abbreviation
i would like a nonstop flight between pittsburgh and philadelphia leaving in the afternoon and arriving in the vicinity of 5 pm	0	flight
how many flights does twa have with business class	10	quantity
show me the flights leaving from atlanta for washington dc on thursday morning	0	flight
how many cities are served by eastern with first class flights	10	quantity
show me the flights from baltimore to oakland	0	flight
how many cities are served by american airline with first class flights	10	quantity
what are the rental car rates in dallas	9	ground_fare
how much will it cost taking coach from orlando to indianapolis on december twenty ninth flying us air 311	2	airfare
what is the ground transportation available in fort worth	4	ground_service
find a flight from long beach to st. louis stopping in dallas	0	flight
what is mia	8	abbreviation
what about the flights from boston to la	0	flight
ground transportation baltimore	4	ground_service
i 'd like to find a flight between dallas and philadelphia	0	flight
instead of denver can i have the same flight from toronto to san diego but stopping in dallas fort worth	0	flight
what are the flights from orlando to cleveland on us air that arrive around 10 pm	0	flight
again i will repeat i want to make a one way flight from boston to atlanta will you tell me how much the fares are i would like the cheapest fare	14	flight+airfare
round trip fares from baltimore to philadelphia under 1000 dollars	2	airfare
i 'd like to see flights from baltimore to atlanta that arrive before noon	0	flight
is there a united flight from baltimore to san francisco on the morning of august twenty seventh	0	flight
what is the abbreviation for canadian airlines international	8	abbreviation
what flights leave pittsburgh after 5 pm on thursday and arrive in los angeles	0	flight
i 'd like a flight tomorrow from san diego to toronto	0	flight
what airlines fly into salt lake city	6	airline
i need a flight from boston to denver	0	flight
requesting flight information for flight from boston to baltimore on tuesday	0	flight
show me flights from atlanta to washington please	0	flight
what flights from washington dc to toronto	0	flight
what about a flight from boston to san francisco stopping in denver	0	flight
show me the flights from san diego to newark new jersey	0	flight
show me the cheapest fare from baltimore to dallas	2	airfare
show me flights from dallas to pittsburgh	0	flight
what are the cheapest fares for flights from newark to la leaving wednesday after 3 pm	2	airfare
do you have a 747 that flies from san francisco to baltimore	0	flight
show me all flights from montreal	0	flight
list types of planes that fly between pittsburgh and baltimore	3	aircraft
are there any flights between philadelphia and denver	0	flight
train to newark	4	ground_service
what flights from atlanta to toronto	0	flight
list the earliest flights from st. paul to houston	0	flight
i 'd like to fly from boston to san francisco	0	flight
show me some information on making a reservation from philadelphia to denver on sunday	0	flight
list all united flights from boston to san francisco with fare code qx	0	flight
leave flight from boston to atlanta leave boston approximately 1 pm	0	flight
i 'd like the cheapest one way fare from boston to atlanta please	2	airfare
give me flights that arrive in baltimore from denver	0	flight
when does continental fly from philadelphia to denver on sundays	1	flight_time
what flights from philadelphia to atlanta	0	flight
what does dfw mean	8	abbreviation
what time are the flights from baltimore to san francisco	1	flight_time
what flights are available tomorrow from denver to philadelphia	0	flight
what is sa	8	abbreviation
show me the flights from dallas to atlanta	0	flight
show me all flights from denver to san francisco next wednesday which leave after noon	0	flight
i would like flights between boston and atlanta on july eleven departing at one in the afternoon	0	flight
list all flights leaving denver on continental on sunday	0	flight
show me flights from baltimore to philadelphia	0	flight
show me flights from denver to philadelphia	0	flight
is there ground transportation from the boston airport to downtown boston	4	ground_service
what are your flights from denver to baltimore	0	flight
please list all flights leaving on thursday morning from new york city to toronto	0	flight
please list the cheapest flight from dallas to baltimore arriving on may seventh	0	flight
please list the flights taking off and landing on general mitchell international airport	0	flight
i need a flight from denver to pittsburgh on july seventh that leaves in the afternoon	0	flight
i 'm traveling from boston to atlanta and i 'd like to go sometime after 5 pm but i want to know what kind of airplane it 's on	3	aircraft
show me the flights from philadelphia to baltimore in the morning	0	flight
show me the cheapest flights from san francisco to boston	0	flight
show me ground transportation information for dallas fort worth	4	ground_service
could you tell me if delta flight 296 serves breakfast	0	flight
what price is a limousine service to new york 's la guardia	9	ground_fare
please list the flights from phoenix to san diego	0	flight
what flights leave la guardia for san jose and arrive 10 pm	0	flight
what is the seating capacity for the f28	13	capacity
i need fare information from denver to pittsburgh	2	airfare
please show me airlines with flights from boston to denver	6	airline
what flights are available from pittsburgh to boston on wednesday of next week	0	flight
can you show me the economy fare flights from baltimore to dallas	2	airfare
information on first class round trip from pittsburgh to san francisco	0	flight
i would like to see the economy fares for pittsburgh to philadelphia	2	airfare
what are the flights from las vegas to burbank on saturday may twenty two	0	flight
list all flights on continental from denver to chicago which depart after 934 pm	0	flight
show me flights denver to washington on wednesday	0	flight
list all flights from boston to san francisco with more than 3 stops	0	flight
what is the cost of united airlines flight 415 from chicago to kansas city thursday night	2	airfare
please give me the flight times the morning on united airlines for september twentieth from philadelphia to san francisco	1	flight_time
continental airlines on saturday from chicago to seattle	0	flight
i would like a flight from boston to san francisco on august seventeenth	0	flight
what flights from kansas city to chicago next wednesday arrive at chicago at about 7 pm	0	flight
give me a flight from philadelphia to denver on sunday	0	flight
all flights from sfo to long beach	0	flight
show me flights from pittsburgh to los angeles thursday evening	0	flight
looking for a flight to salt lake city	0	flight
please list all flights from philadelphia to boston	0	flight
what is the earliest breakfast flight from philadelphia to fort worth	0	flight
what is the aircraft type with the greatest seating capacity	3	aircraft
i would like to know what type of aircraft will be used on the morning of july seventh from atlanta to boston	3	aircraft
show me all the flights from denver to las vegas	0	flight
list all nonstop flights on tuesday before noon from charlotte to baltimore	0	flight
flying from pittsburgh to philadelphia on us air	0	flight
i want a flight that leaves thursday around 7 pm from chicago to kansas city	0	flight
what type of airplane is an m80	3	aircraft
show me the flights from baltimore to atlanta	0	flight
also show me all flights from oakland to denver	0	flight
what 's the schedule of flights from atlanta to boston on august first	1	flight_time
give me a list of the morning flights from atlanta to boston	0	flight
please list the flights from denver to phoenix	0	flight
show me prices and times for first class travel from baltimore to dallas next summer	2	airfare
show the flights from milwaukee to orlando on a thursday morning	0	flight
show me flights between memphis and las vegas on sunday	0	flight
what are the cost of morning flights from atlanta to baltimore	2	airfare
what airlines are there	6	airline
what flights leave san francisco on monday night and arrive at atlanta later in the evening	0	flight
show me the last flight from denver to boston	0	flight
can you tell me the afternoon nonstop flights departing from atlanta to boston	0	flight
show me one way flights from tampa to st. louis departing before 10 am	0	flight
show me the first class flights from denver to baltimore	0	flight
what flights go from denver to san francisco	0	flight
what is the coach economy class night service from boston to san francisco	0	flight
which flights go from philadelphia to san francisco	0	flight
what are the flights for united airlines on september twentieth in the morning	0	flight
i want a flight on twa from boston to san francisco	0	flight
please show me flights from philadelphia to baltimore between 10 am and 2 pm	0	flight
also show me the first flight from atlanta to denver on a thursday	0	flight
what is the earliest flight that i can get from bwi to boston logan	0	flight
now i need a flight from detroit to san diego leaving tuesday evening	0	flight
is breakfast served on flight ua 343 from boston to denver coach class	0	flight
list the cheapest flight from charlotte to memphis	0	flight
can you list the latest flights from oakland to salt lake city on wednesday	0	flight
i want a flight on continental from boston to san francisco	0	flight
i 'd like to go from boston to san francisco stopping in pittsburgh	0	flight
find the earliest breakfast flight from boston to oakland	0	flight
what is the total schedule for delta 's flights to all airports	1	flight_time
what is the cheapest flight flying from boston to atlanta before 8	0	flight
show me the earliest flight on thursday from atlanta to washington	0	flight
what is the most expensive flight from dallas to baltimore	0	flight
is there a flight from pittsburgh to baltimore that arrives between 6 and 7 pm	0	flight
what is the earliest flight from boston to washington	0	flight
what are the coach fares for flights from charlotte to newark tuesday evening	2	airfare
what is the name of the airport at denver	5	airport
what 's the cheapest flight from atlanta to baltimore	0	flight
give me flights that arrive in baltimore from atlanta	0	flight
flight from dallas to oakland california on monday	0	flight
how expensive is the san francisco limousine service	9	ground_fare
i would like a flight from baltimore to san francisco on twa with a stop in denver	0	flight
i would like the cheapest one way fare from dallas to denver	2	airfare
list the flights between san jose and houston	0	flight
what flights from kansas city to denver	0	flight
show me fares from dallas to baltimore that cost less than 300 dollars	2	airfare
how much does flight ua 281 from boston to denver cost	2	airfare
show me flights from atlanta to baltimore	0	flight
what does lax stand for	8	abbreviation
list flights from san jose to houston next sunday	0	flight
show me the least expensive flight from miami to new york on a sunday with first class fare	0	flight
ground transportation in las vegas	4	ground_service
i want to fly boston to san francisco	0	flight
show me flights from san francisco to denver	0	flight
what is the earliest flight from boston to denver	0	flight
i would like an early morning flight from chicago into seattle on continental airlines	0	flight
give me a flight from tampa to charlotte on sunday	0	flight
what does nw stand for	8	abbreviation
show me the flights from boston to pittsburgh on wednesday or thursday	0	flight
i need to fly from pittsburgh to oakland and depart in the afternoon	0	flight
i want a flight from atlanta to washington that leaves after 3 pm	0	flight
i need information on flights leaving dallas arriving in boston leaving dallas early in the morning	0	flight
list flights between oakland and san francisco	0	flight
show me the one way flights from detroit to westchester county	0	flight
flight between st. petersburg and charlotte	0	flight
show me all flights that arrive in philadelphia from baltimore denver or pittsburgh	0	flight
i need information on ground transportation from the airport in atlanta	4	ground_service
show me flights from anywhere to philadelphia arriving after 2100	0	flight
show me the flights from boston to philadelphia	0	flight
i would like the time your earliest flight from washington to philadelphia	1	flight_time
flights from oakland to san francisco on january twenty first 1992	0	flight
what are the cheapest one way flights from atlanta to pittsburgh	0	flight
show me all the flights that arrive in baltimore in the evening	0	flight
what are the flights from boston to denver on tuesday october fifteenth	0	flight
what does fare code y mean	8	abbreviation
i want to fly from boston to san francisco	0	flight
i would like a nonstop flight from new york to las vegas on march second	0	flight
what is the cost of limousine service in philadelphia	9	ground_fare
i need a flight from newark to los angeles leaving tomorrow evening	0	flight
i 'd like to fly round trip from boston to pittsburgh	0	flight
show me all the flights that go from baltimore to seattle	0	flight
i 'd like the first flight in the morning from boston to washington	0	flight
how far is it from salt lake city airport to salt lake city	7	distance
what is airline nw	6	airline
what is dl	8	abbreviation
show me all flights from atlanta to denver which leave after 5 o'clock pm the day after tomorrow	0	flight
can you show me the price of a flight to washington from atlanta on thursday morning	2	airfare
please show me the return flights from miami to new york	0	flight
what is the first flight arriving in montreal from toronto friday	0	flight
what is the least expensive one way fare between philadelphia and boston	2	airfare
what are the flights from baltimore to dallas on sunday night	0	flight
may i have a listing of flights from minneapolis to long beach california on tuesday	0	flight
what flights from st. paul to kansas city on friday with lunch served	0	flight
i would like to fly to san francisco from washington dc	0	flight
i need a flight from long beach to st. louis stopping in dallas the flight should also serve lunch	0	flight
how long does it take to get from denver to oakland	7	distance
what is the fare from atlanta to boston on coach one way	2	airfare
show me all flights from san francisco to boston philadelphia or baltimore	0	flight
which flights leaving baltimore to dallas on monday afternoon have economic class	0	flight
list flights from atlanta to boston on wednesday afternoon and thursday morning	0	flight
what is the smallest aircraft available to fly on from pittsburgh to baltimore	3	aircraft
what airline is ea	6	airline
what is the last flight from dallas to boston in the evening	0	flight
i would like information on a flight between washington and san francisco with a stopover in dallas	0	flight
what is fare code f	8	abbreviation
show me the flights arriving at love field from other airports	0	flight
i need a flight from logan to atlanta this afternoon	0	flight
flights that go from oakland to philadelphia on friday	0	flight
what is the distance from san francisco international airport to san francisco	7	distance
tell me about flights leaving from atlanta and going to charlotte north carolina next monday i need to know about flights that arrive in charlotte between 415 and 530 pm	0	flight
i 'd like to fly between boston and san francisco	0	flight
what flights from atlanta to toronto	0	flight
i 'd like to go from boston to san francisco with a stop in dallas	0	flight
show me all flights from san diego to miami with a stop in denver	0	flight
i 'm flying from boston to the bay area	0	flight
show all flights and fares from denver to san francisco	14	flight+airfare
is there an afternoon flight from charlotte to minneapolis around 2 pm	0	flight
show me the continental flights leaving chicago early saturday morning	0	flight
what is the earliest flight between logan and bwi	0	flight
what is the ground transportation between airport and baltimore	4	ground_service
show flights from pittsburgh into san francisco	0	flight
information on flights from denver to philadelphia	0	flight
what is the earliest american airlines flight leaving philadelphia for dallas	0	flight
does any airline have an early afternoon flight from boston to pittsburgh	6	airline
display all flights from dallas to boston on july thirtieth	0	flight
list nonstop flights from houston to dallas which arrive after 8 pm	0	flight
i need to go to san diego from toronto but i want to stopover in denver	0	flight
show me the morning flights from boston to philadelphia	0	flight
an early flight on wednesday morning from baltimore to newark	0	flight
what flights are there from memphis to las vegas	0	flight
what flights from washington to toronto	0	flight
find a flight from charlotte to las vegas that stop in st. louis that serve dinner and i want to find the airline for this flight	0	flight
what 's the earliest flight from san jose to houston	0	flight
how much does flight dl 402 from denver to philadelphia cost	2	airfare
what is the last flight of the day to leave baltimore for boston	0	flight
show me airlines with flights from pittsburgh to boston please	6	airline
first class from detroit to st. petersburg	0	flight
i want to go from san francisco to denver	0	flight
find the earliest flight from boston to san francisco that serves a meal	0	flight
find travel arrangements for a round trip flight from dallas to pittsburgh	0	flight
show me flights from milwaukee to orlando on wednesday night or thursday morning	0	flight
does dl stand for delta	8	abbreviation
list all flights leaving denver on continental on sunday after 2134	0	flight
listing of all first class flights from washington to san francisco	0	flight
give me nonstop flights from new york city to las vegas	0	flight
i 'd like to book a flight from denver to pittsburgh and i 'd like to go on eastern airlines	0	flight
show me the flights on friday from newark to tampa	0	flight
flights from pittsburgh to baltimore between 10 am and 2 pm	0	flight
what is the schedule of flights from boston to denver next monday	1	flight_time
show me all direct flights from san francisco to boston departing before noon	0	flight
what are all the available meals	15	meal
show me the cheapest flight on june fourteenth arriving in baltimore starting from dallas	0	flight
i need a flight from san francisco to boston that leaves after 7 am	0	flight
from philadelphia to toronto	0	flight
what is the cheapest fare from washington to san francisco	2	airfare
what flights are there from new york city to las vegas	0	flight
what is the first flight from boston to atlanta	0	flight
please give me flight schedules from baltimore to philadelphia	0	flight
what flights from kansas city to denver after 845 in the morning	0	flight
what is the ground transportation from boston airport to boston downtown	4	ground_service
from los angeles to phoenix on a friday	0	flight
dallas to oakland monday	0	flight
all flights from boston to washington dc on november eleventh	0	flight
could you please find me a nonstop flight from atlanta to baltimore on a boeing 757 arriving at 7 pm	0	flight
what are the flights available in the morning between boston and denver	0	flight
ground transportation in dallas and boston	4	ground_service
what flights are available from atlanta to oakland with one way economy fares	0	flight
do you have a flight from atlanta to boston that will stop in washington	0	flight
i live in denver and i 'd like to make a trip to atlanta	0	flight
show me the united flights from denver to baltimore	0	flight
is bwi washington	11	city
list the flights from new york to miami on a tuesday which are nonstop and cost less than 466 dollars	0	flight
i would like to fly from denver to boston	0	flight
what flights do you have leaving denver and arriving in san francisco	0	flight
what airlines fly from philadelphia to san francisco	6	airline
i would like a flight on continental airlines on august twentieth from washington to pittsburgh	0	flight
show me the dinner flights from baltimore to oakland	0	flight
show me the last flight on wednesday from atlanta to denver	0	flight
i would like to make a round trip between washington and san francisco	0	flight
how much is the cheapest flight from denver to pittsburgh with a stop in atlanta	2	airfare
what does ord mean	8	abbreviation
what are connecting flights from chicago to seattle on june first	0	flight
how about april twenty seventh denver to washington	0	flight
what flights go from boston to dallas	0	flight
what is sa	8	abbreviation
can you show me what fares are available from oakland to dallas on december sixteenth one way only	2	airfare
show me the round trip tickets from baltimore to atlanta	2	airfare
please show me the flights from denver to baltimore between 10 am and 2 pm	0	flight
i need a late flight from san francisco to boston on wednesday	0	flight
i 'd like to go from boston to san francisco	0	flight
i need a flight from baltimore to dallas tomorrow morning	0	flight
what 're the cheapest nonstop flights from new york to miami one way	0	flight
list all flights from orlando to kansas city then to minneapolis	0	flight
in new york i 'll need to rent a car	4	ground_service
i 'd like to know the earliest flight from boston to atlanta	0	flight
could you tell me what the earliest flight that goes between atlanta and denver is which serves a meal	0	flight
show me the flights from san francisco to boston	0	flight
what are the flights from pittsburgh to denver	0	flight
show me all flights from pittsburgh to baltimore on thursday	0	flight
what time does the flight leave denver going to san francisco on continental airlines	1	flight_time
what are the flights available after 3 pm between denver and san francisco	0	flight
show me the flights from baltimore to boston	0	flight
flights from pittsburgh to newark	0	flight
what flight from boston to atlanta arrives earliest in atlanta	0	flight
what is the schedule for flights between pittsburgh and boston on the evening of july ninth	1	flight_time
i 'd like to fly from boston to oakland through denver	0	flight
can you list all flights leaving from st. louis and arriving in milwaukee	0	flight
show me flights from atlanta to washington dc leaving on thursday	0	flight
show me all flights from san francisco to boston philadelphia or baltimore	0	flight
show me the flights arriving at love field	0	flight
do you have a night flight from washington to boston on august twenty seventh	0	flight
show me all flights from san diego to dulles on boeing 767	0	flight
what are the flights from boston to philadelphia	0	flight
all round trip flights between new york and miami coach fare	0	flight
i 'd like a flight from kansas city to los angeles that arrives in los angeles in the late afternoon	0	flight
i 'd like a cheap flight from dallas to baltimore on january first	0	flight
round trip fares from denver to philadelphia under 1000 dollars and pittsburgh to philadelphia under 1000 dollars	2	airfare
from phoenix to las vegas on saturday	0	flight
my destination is san francisco i live in denver i would like a flight on august thirtieth in the morning on any airline that will get me there	0	flight
show me the flights on delta from atlanta in the morning	0	flight
i would like to fly from denver to pittsburgh	0	flight
how can i get from indianapolis to montreal in the evening	0	flight
