tokens	ner_tags	text
['it', 'was', 'even', 'featured', 'in', 'the', 'irish', 'independent', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-GRP', 'I-GRP', 'O']	it was even featured in the irish independent .
['hershey', 'bar', ',', 'their', 'most', 'iconic', 'product']	['B-PROD', 'I-PROD', 'O', 'O', 'O', 'O', 'O']	hershey bar , their most iconic product
"['c’', 'est', 'ma', 'fête', '–', ""it's"", 'my', 'party']"	['O', 'O', 'O', 'O', 'O', 'B-CW', 'I-CW', 'I-CW']	c’ est ma fête – it's my party
['when', 'lehman', 'brothers', 'went', 'bankrupt', 'and', 'american', 'international', 'group', 'collapsed', ',', 'iceland', 'and', 'the', 'rest', 'of', 'the', 'world', 'went', 'into', 'a', 'global', 'recession', '.']	['O', 'B-CORP', 'I-CORP', 'O', 'O', 'O', 'B-CORP', 'I-CORP', 'I-CORP', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	when lehman brothers went bankrupt and american international group collapsed , iceland and the rest of the world went into a global recession .
['in', '1988', ',', 'it', 'was', 'adapted', 'into', 'a', 'funny', 'farm', ',', 'starring', 'chevy', 'chase', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CW', 'I-CW', 'O', 'O', 'B-PER', 'I-PER', 'O']	in 1988 , it was adapted into a funny farm , starring chevy chase .
['its', 'basement', 'hosts', 'kitchen', 'facilities', 'while', 'in', 'the', 'ground', 'floor', 'is', 'located', 'an', 'internet', 'café', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CORP', 'I-CORP', 'O']	its basement hosts kitchen facilities while in the ground floor is located an internet café .
['victor', 'svendsen', '11', '–', '7', ',', '11', '–', '7', ',', '8', '–', '11', ',', '10', '–', '12', ',', '11', '–', '4']	['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	victor svendsen 11 – 7 , 11 – 7 , 8 – 11 , 10 – 12 , 11 – 4
['indian', 'locomotive', 'class', 'wap-7', 'locomotive', 'powers', 'the', 'train', 'end', 'to', 'end', '.']	['B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	indian locomotive class wap-7 locomotive powers the train end to end .
['the', 'showtime', 'networks', 'political', 'thriller', 'television', 'series', 'garnered', 'nearly', 'universal', 'praise', ',', 'especially', 'for', 'its', 'first', 'two', 'seasons', '.']	['O', 'B-CORP', 'I-CORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	the showtime networks political thriller television series garnered nearly universal praise , especially for its first two seasons .
['he', 'worked', 'in', 'the', 'vending', 'machine', 'business', 'and', 'later', 'as', 'an', 'investment', 'banker', '.']	['O', 'O', 'O', 'O', 'B-GRP', 'I-GRP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	he worked in the vending machine business and later as an investment banker .
['for', 'maximum', 'flavor', 'and', 'aroma', ',', 'as', 'in', 'mulled', 'wine', ',', 'zest', 'is', 'simply', 'cut', 'from', 'the', 'fruit', 'with', 'a', 'knife', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	for maximum flavor and aroma , as in mulled wine , zest is simply cut from the fruit with a knife .
['omar', 'kent', 'dykes', '(', 'born', '1950', ')', '–', 'blues', 'guitarist', 'and', 'singer', '(', 'mccomb', ')']	['B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']	omar kent dykes ( born 1950 ) – blues guitarist and singer ( mccomb )
['according', 'to', 'his', 'employment', 'record', ',', 'he', 'worked', 'as', 'a', 'loader', 'for', 'the', 'united', 'parcel', 'service', 'from', '1983', 'to', '1997', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CORP', 'I-CORP', 'I-CORP', 'O', 'O', 'O', 'O', 'O']	according to his employment record , he worked as a loader for the united parcel service from 1983 to 1997 .
['the', 'album', 'features', 'six', 'different', 'covers', ',', 'depicting', 'each', 'of', 'the', 'various', 'band', 'members', 'death', 'mask', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O']	the album features six different covers , depicting each of the various band members death mask .
['in', '2018', ',', 'the', 'novel', 'was', 'considered', 'for', 'a', 'movie', 'adaptation', 'by', 'the', 'producers', 'of', 'baby', 'driver', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CW', 'I-CW', 'O']	in 2018 , the novel was considered for a movie adaptation by the producers of baby driver .
['in', '2012', ',', 'the', 'chevrolet', 'cobalt', 'was', 'added', 'to', 'the', 'production', 'line', '.']	['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	in 2012 , the chevrolet cobalt was added to the production line .
['goya', 'learned', 'from', 'these', 'sources', ',', 'and', 'from', 'rembrandt', ',', 'some', 'of', 'whose', 'prints', 'he', 'owned', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	goya learned from these sources , and from rembrandt , some of whose prints he owned .
['from', '1962', 'to', '1965', 'he', 'was', 'ambassador', 'in', 'bonn', '(', 'germany', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O']	from 1962 to 1965 he was ambassador in bonn ( germany )
['deutch', 'was', 'born', 'in', 'los', 'angeles', ',', 'california', ',', 'to', 'actress', 'lea', 'thompson', 'and', 'director', 'howard', 'deutch', '.']	['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER', 'O']	deutch was born in los angeles , california , to actress lea thompson and director howard deutch .
['in', '1997', ',', 'bbc', 'radio', '4', 'broadcast', 'a', 'dramatization', 'of', 'the', 'story', 'in', 'six', 'half', 'hour', 'episodes', ',', 'later', 're', 'edited', 'into', 'three', 'hour', 'long', 'episodes', '.']	['O', 'O', 'O', 'B-CORP', 'I-CORP', 'I-CORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	in 1997 , bbc radio 4 broadcast a dramatization of the story in six half hour episodes , later re edited into three hour long episodes .
['lau', 'would', 'later', 'turn', 'down', 'the', 'role', ',', 'and', 'wang', 'xueqi', 'was', 'cast', 'instead', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O']	lau would later turn down the role , and wang xueqi was cast instead .
"['horatio', 'allen', ',', 'designed', 'world', ""'s"", 'first', 'articulated', 'locomotive', 'in', '1832']"	['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O', 'O']	horatio allen , designed world 's first articulated locomotive in 1832
['for', 'the', 'following', 'year', 'a', 'new', 'car', ',', 'the', 'ferrari', '412', 't2', 'came', 'out', 'which', 'received', 'many', 'changes', 'that', 'aided', 'both', 'aero', 'and', 'safety', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	for the following year a new car , the ferrari 412 t2 came out which received many changes that aided both aero and safety .
['it', 'was', 'sung', 'then', 'by', 'john', 'henry', 'johnstone', ',', 'and', 'it', 'was', 'later', 'a', 'favourite', 'piece', 'of', 'charles', 'incledon', '.']	['O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']	it was sung then by john henry johnstone , and it was later a favourite piece of charles incledon .
['the', 'south', 'gallery', 'was', 'extended', 'to', 'the', 'east', 'end', 'and', 'the', 'pulpit', ',', 'by', 'then', 'three', 'decker', ',', 'was', 'relocated', 'to', 'the', 'centre', 'of', 'the', 'nave', 'aisle', 'at', 'the', 'east', 'end', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	the south gallery was extended to the east end and the pulpit , by then three decker , was relocated to the centre of the nave aisle at the east end .
['two', 'of', 'the', 'awards', 'go', 'to', 'lundgaard', '&', 'tranberg', 'and', 'one', 'goes', 'to', '3xn', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-CORP', 'I-CORP', 'I-CORP', 'O', 'O', 'O', 'O', 'B-CORP', 'O']	two of the awards go to lundgaard & tranberg and one goes to 3xn .
['#', 'runaway', '(', 'del', 'shannon', ',', 'max', 'crook', ')', '–', '2', ':', '19']	['O', 'B-CW', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']	# runaway ( del shannon , max crook ) – 2 : 19
['starring', 'bing', 'crosby', 'and', 'dorothy', 'lamour', ',', 'it', 'is', 'a', 'musical', 'film', 'directed', 'by', 'a.', 'edward', 'sutherland', '.']	['O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-CW', 'I-CW', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O']	starring bing crosby and dorothy lamour , it is a musical film directed by a. edward sutherland .
['the', 'hotel', 'features', '121', 'bedrooms', 'and', 'suites', ',', 'spread', 'over', 'the', 'beach', 'front', 'resort', ',', 'and', '16', 'andalusia', 'style', 'villas', 'throughout', 'of', 'gardens', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']	the hotel features 121 bedrooms and suites , spread over the beach front resort , and 16 andalusia style villas throughout of gardens .
['#', 'love', 'for', 'sale', '(', 'cole', 'porter', ')', '7', ':', '00']	['O', 'B-CW', 'I-CW', 'I-CW', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O']	# love for sale ( cole porter ) 7 : 00
['the', 'oldest', 'of', 'three', 'siblings', ',', 'she', 'grew', 'up', 'in', 'the', 'nearby', 'delta', 'town', 'of', 'hinthada', '(', 'hinthada', ')', ',', 'before', 'moving', 'to', 'yangon', '(', 'yangon', ')', 'as', 'a', 'teenager', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	the oldest of three siblings , she grew up in the nearby delta town of hinthada ( hinthada ) , before moving to yangon ( yangon ) as a teenager .
['the', 'communist', 'party', 'of', 'lithuanian', 'soviet', 'socialist', 'republic', 'established', 'a', 'revolutionary', 'government', 'in', 'vilnius', '.']	['O', 'B-GRP', 'I-GRP', 'I-GRP', 'I-GRP', 'I-GRP', 'I-GRP', 'I-GRP', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']	the communist party of lithuanian soviet socialist republic established a revolutionary government in vilnius .
['an', 'idealistic', 'young', 'priest', 'arrives', 'at', 'ambricourt', ',', 'his', 'new', 'parish', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']	an idealistic young priest arrives at ambricourt , his new parish .
['the', 'programme', 'attracted', 'high', 'ratings', 'for', 'the', 'then', 'new', 'channel', '4', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CORP', 'I-CORP', 'O']	the programme attracted high ratings for the then new channel 4 .
['it', 'was', 'named', 'best', 'sports', 'film', 'of', 'all', 'time', 'by', 'usa', 'today', 'and', 'by', 'espn', 'expert', 'panel', 'and', 'website', 'users', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GRP', 'I-GRP', 'O', 'O', 'B-CORP', 'O', 'O', 'O', 'O', 'O', 'O']	it was named best sports film of all time by usa today and by espn expert panel and website users .
"['au', 'jardin', 'de', 'l', 'enfance', ',', '6', 'pieces', 'after', ""l'art"", ""d'être"", 'grand-père', 'by', 'victor', 'hugo', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CW', 'I-CW', 'I-CW', 'O', 'B-PER', 'I-PER', 'O']	au jardin de l enfance , 6 pieces after l'art d'être grand-père by victor hugo .
['the', 'commune', 'is', 'traversed', 'by', 'the', 'railway', 'line', 'from', 'creil', 'to', 'jeumont', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O']	the commune is traversed by the railway line from creil to jeumont .
['it', 'is', 'under', 'the', 'jurisdiction', 'of', 'the', 'prefecture-level', 'city', 'of', 'anqing', 'and', 'contains', 'its', 'westernmost', 'point', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']	it is under the jurisdiction of the prefecture-level city of anqing and contains its westernmost point .
['by', 'road', ',', 'gateshead', 'can', 'be', 'reached', 'in', 'under', '10', 'minutes', ',', 'newcastle', 'upon', 'tyne', 'in', '15', 'minutes', ',', 'and', 'newcastle', 'international', 'airport', 'in', '25', 'minutes', '.']	['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O']	by road , gateshead can be reached in under 10 minutes , newcastle upon tyne in 15 minutes , and newcastle international airport in 25 minutes .
['the', 'nearest', 'major', 'railway', 'station', 'is', 'at', 'feroke', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']	the nearest major railway station is at feroke .
['černovice', ',', 'a', 'village', '(', 'also', 'known', 'as', 'černovice', 'u', 'bukovce', ')']	['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	černovice , a village ( also known as černovice u bukovce )
['all', 'four', 'of', 'his', 'grandparents', 'were', 'catholic', 'church', 'immigrants', 'from', 'germany', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-GRP', 'I-GRP', 'O', 'O', 'B-LOC', 'O']	all four of his grandparents were catholic church immigrants from germany .
['a', 'mansio', '(', 'a', 'sort', 'of', 'hotel', 'for', 'travelling', 'officials', ')', 'has', 'been', 'identified', '110', 'metres', 'from', 'the', 'road', ',', 'a', 'substantial', 'structure', 'that', 'so', 'far', 'remains', 'unexcavated', '.']	['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	a mansio ( a sort of hotel for travelling officials ) has been identified 110 metres from the road , a substantial structure that so far remains unexcavated .
['he', 'also', 'expanded', 'the', 'wilanów', 'palace', '.']	['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']	he also expanded the wilanów palace .
['he', 'attended', 'public', 'school', 'in', 'roseville', 'and', 'the', 'university', 'of', 'nevada', '.']	['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-GRP', 'I-GRP', 'I-GRP', 'O']	he attended public school in roseville and the university of nevada .
