tokens	ner_tags	text
['(', 'Sweden', ')', ',', 'Nick', 'Faldo', '(', 'Britain', ')', ',', 'John', 'Cook', ',', 'Steve', 'Jones', ',', 'Phil']	['O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER']	( Sweden ) , Nick Faldo ( Britain ) , John Cook , Steve Jones , Phil
['71', 'Ernie', 'Els', '(', 'South', 'Africa', ')', ',', 'Scott', 'Hoch']	['O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-PER', 'I-PER']	71 Ernie Els ( South Africa ) , Scott Hoch
['73', 'D.A.', 'Weibring', ',', 'Brad', 'Bryant', ',', 'Craig', 'Parry', '(', 'Australia', ')', ',']	['O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O']	73 D.A. Weibring , Brad Bryant , Craig Parry ( Australia ) ,
"[""O'Meara"", ',', 'Fred', 'Couples']"	['B-PER', 'O', 'B-PER', 'I-PER']	O'Meara , Fred Couples
['74', 'Paul', 'Stankowski', ',', 'Costantino', 'Rocca', '(', 'Italy', ')']	['O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O']	74 Paul Stankowski , Costantino Rocca ( Italy )
['Maruyama', '(', 'Japan', ')']	['B-PER', 'O', 'B-LOC', 'O']	Maruyama ( Japan )
['79', 'Tom', 'Watson']	['O', 'B-PER', 'I-PER']	79 Tom Watson
['81', 'Seiki', 'Okuda', '(', 'Japan', ')']	['O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O']	81 Seiki Okuda ( Japan )
['SOCCER', '-', 'GLORIA', 'BISTRITA', 'BEAT', '2-1', 'F.C.', 'VALLETTA', '.']	['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'O']	SOCCER - GLORIA BISTRITA BEAT 2-1 F.C. VALLETTA .
['Gloria', 'Bistrita', '(', 'Romania', ')', 'beat', '2-1', '(', 'halftime', '1-1', ')', 'F.C.', 'Valletta', '(', 'Malta', ')', 'in', 'their', 'Cup', 'winners', 'Cup', 'match', ',', 'second', 'leg', 'of', 'the', 'preliminary', 'round', ',', 'on', 'Thursday', '.']	['B-ORG', 'I-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Gloria Bistrita ( Romania ) beat 2-1 ( halftime 1-1 ) F.C. Valletta ( Malta ) in their Cup winners Cup match , second leg of the preliminary round , on Thursday .
['F.C.', 'La', 'Valletta', '-', 'Gilbert', 'Agius', '(', '24th', ')']	['B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O']	F.C. La Valletta - Gilbert Agius ( 24th )
['HORSE', 'RACING', '-', 'PIVOTAL', 'ENDS', '25-YEAR', 'WAIT', 'FOR', 'TRAINER', 'PRESCOTT', '.']	['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']	HORSE RACING - PIVOTAL ENDS 25-YEAR WAIT FOR TRAINER PRESCOTT .
['YORK', ',', 'England', '1996-08-22']	['B-LOC', 'O', 'B-LOC', 'O']	YORK , England 1996-08-22
['Sir', 'Mark', 'Prescott', 'landed', 'his', 'first', 'group', 'one', 'victory', 'in', '25', 'years', 'as', 'a', 'trainer', 'when', 'his', 'top', 'sprinter', 'Pivotal', ',', 'a', '100-30', 'chance', ',', 'won', 'the', 'Nunthorpe', 'Stakes', 'on', 'Thursday', '.']	['O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O']	Sir Mark Prescott landed his first group one victory in 25 years as a trainer when his top sprinter Pivotal , a 100-30 chance , won the Nunthorpe Stakes on Thursday .
"['Pivotal', ',', 'a', 'Royal', 'Ascot', 'winner', 'in', 'June', ',', 'may', 'now', 'be', 'aimed', 'at', 'this', 'season', ""'s"", 'Abbaye', ',', 'Europe', ""'s"", 'top', 'sprint', 'race', '.']"	['B-PER', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']	Pivotal , a Royal Ascot winner in June , may now be aimed at this season 's Abbaye , Europe 's top sprint race .
"['Prescott', ',', 'reluctant', 'to', 'go', 'into', 'the', 'winner', ""'s"", 'enclosure', 'until', 'the', 'result', 'of', 'the', 'photo-finish', 'was', 'announced', ',', 'said', ':', '""', 'Twenty-five', 'years', 'and', 'I', 'have', 'never', 'been', 'there', 'so', 'I', 'thought', 'I', 'had', 'better', 'wait', 'a', 'bit', 'longer', '.', '""']"	['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	"Prescott , reluctant to go into the winner 's enclosure until the result of the photo-finish was announced , said : "" Twenty-five years and I have never been there so I thought I had better wait a bit longer . """
"['Like', 'Prescott', ',', 'Jack', 'Berry', ',', 'trainer', 'of', 'Mind', 'Games', ',', 'had', 'gone', 'into', 'Thursday', ""'s"", 'race', 'in', 'search', 'of', 'a', 'first', 'group', 'one', 'success', 'after', 'many', 'years', 'around', 'the', 'top', 'of', 'his', 'profession', '.']"	['O', 'B-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Like Prescott , Jack Berry , trainer of Mind Games , had gone into Thursday 's race in search of a first group one success after many years around the top of his profession .
"['He', '(', 'Mind', 'Games', ')', 'was', 'going', 'as', 'well', 'as', 'any', 'of', 'them', 'one', 'and', 'a', 'half', 'furlongs', '(', '300', 'metres', ')', 'out', 'but', 'he', 'just', 'did', ""n't"", 'quicken', '.', '""']"	['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	"He ( Mind Games ) was going as well as any of them one and a half furlongs ( 300 metres ) out but he just did n't quicken . """
['2.', 'Eveningperformance', '16-1', '(', 'Chris', 'Rutter', ')']	['O', 'B-PER', 'O', 'O', 'B-PER', 'I-PER', 'O']	2. Eveningperformance 16-1 ( Chris Rutter )
['Favourite', ':', 'Mind', 'Games', '(', '7-4', ')', 'finished', '4th']	['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']	Favourite : Mind Games ( 7-4 ) finished 4th
['TENNIS', '-', 'RESULTS', 'AT', 'TOSHIBA', 'CLASSIC', '.']	['O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O']	TENNIS - RESULTS AT TOSHIBA CLASSIC .
['CARLSBAD', ',', 'California', '1996-08-21']	['B-LOC', 'O', 'B-LOC', 'O']	CARLSBAD , California 1996-08-21
['1', '-', 'Arantxa', 'Sanchez', 'Vicario', '(', 'Spain', ')', 'beat', 'Naoko', 'Kijimuta', '(', 'Japan', ')']	['O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O']	1 - Arantxa Sanchez Vicario ( Spain ) beat Naoko Kijimuta ( Japan )
['Sandrine', 'Testud', '(', 'France', ')', 'beat', '7', '-', 'Ai', 'Sugiyama', '(', 'Japan', ')', '6-3', '4-6']	['B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O']	Sandrine Testud ( France ) beat 7 - Ai Sugiyama ( Japan ) 6-3 4-6
['TENNIS', '-', 'RESULTS', 'AT', 'HAMLET', 'CUP', '.']	['O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O']	TENNIS - RESULTS AT HAMLET CUP .
['1', '-', 'Michael', 'Chang', '(', 'U.S.', ')', 'beat', 'Sergi', 'Bruguera', '(', 'Spain', ')', '6-3', '6-2']	['O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O']	1 - Michael Chang ( U.S. ) beat Sergi Bruguera ( Spain ) 6-3 6-2
['Martin', 'Damm', '(', 'Czech', 'Republic', ')', 'beat', '6', '-', 'Younes', 'El', 'Aynaoui']	['B-PER', 'I-PER', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER']	Martin Damm ( Czech Republic ) beat 6 - Younes El Aynaoui
['(', 'Morocco', ')', '5-7', '6-3', '3-0', 'retired']	['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']	( Morocco ) 5-7 6-3 3-0 retired
['Kenny', 'Dalglish', 'spoke', 'on', 'Thursday', 'of', 'his', 'sadness', 'at', 'leaving', 'Blackburn', ',', 'the', 'club', 'he', 'led', 'to', 'the', 'English', 'premier', 'league', 'title', 'in', '1994-95', '.']	['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O']	Kenny Dalglish spoke on Thursday of his sadness at leaving Blackburn , the club he led to the English premier league title in 1994-95 .
['Blackburn', 'announced', 'on', 'Wednesday', 'they', 'and', 'Dalglish', 'had', 'parted', 'by', 'mutual', 'consent', '.']	['B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O']	Blackburn announced on Wednesday they and Dalglish had parted by mutual consent .
"['But', 'the', 'ex-manager', 'confessed', 'on', 'Thursday', 'to', 'being', '""', 'sad', '""', 'at', 'leaving', 'after', 'taking', 'Blackburn', 'from', 'the', 'second', 'division', 'to', 'the', 'premier', 'league', 'title', 'inside', 'three', 'and', 'a', 'half', 'years', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	"But the ex-manager confessed on Thursday to being "" sad "" at leaving after taking Blackburn from the second division to the premier league title inside three and a half years ."
"['In', 'a', 'telephone', 'call', 'to', 'a', 'local', 'newspaper', 'from', 'his', 'holiday', 'home', 'in', 'Spain', ',', 'Dalglish', 'said', ':', '""', 'We', 'came', 'to', 'the', 'same', 'opinion', ',', 'albeit', 'the', 'club', 'came', 'to', 'it', 'a', 'little', 'bit', 'earlier', 'than', 'me', '.', '""']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	"In a telephone call to a local newspaper from his holiday home in Spain , Dalglish said : "" We came to the same opinion , albeit the club came to it a little bit earlier than me . """
['CRICKET', '-', 'ENGLISH', 'COUNTY', 'CHAMPIONSHIP', 'SCORES', '.']	['O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O']	CRICKET - ENGLISH COUNTY CHAMPIONSHIP SCORES .
['LONDON', '1996-08-22']	['B-LOC', 'O']	LONDON 1996-08-22
['At', 'Weston-super-Mare', ':', 'Durham', '326', '(', 'D.', 'Cox', '95', 'not', 'out', ',']	['O', 'B-LOC', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O']	At Weston-super-Mare : Durham 326 ( D. Cox 95 not out ,
['At', 'Colchester', ':', 'Gloucestershire', '280', '(', 'J.', 'Russell', '63', ',', 'A.', 'Symonds']	['O', 'B-LOC', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER']	At Colchester : Gloucestershire 280 ( J. Russell 63 , A. Symonds
['52', ';', 'A.', 'Cowan', '5-68', ')', '.']	['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O']	52 ; A. Cowan 5-68 ) .
['Glamorgan', '.']	['B-ORG', 'O']	Glamorgan .
['At', 'Leicester', ':', 'Leicestershire', '343-8', '(', 'P.', 'Simmons', '108', ',', 'P.', 'Nixon']	['O', 'B-LOC', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER']	At Leicester : Leicestershire 343-8 ( P. Simmons 108 , P. Nixon
['out', ',', 'A.', 'Wells', '51', ')', 'v', 'Northamptonshire', '.']	['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-ORG', 'O']	out , A. Wells 51 ) v Northamptonshire .
['out', ',', 'M.', 'Dowman', '107', ')', 'v', 'Surrey', '.']	['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-ORG', 'O']	out , M. Dowman 107 ) v Surrey .
['52', ')', 'v', 'Worcestershire', '.']	['O', 'O', 'O', 'B-ORG', 'O']	52 ) v Worcestershire .
['At', 'Headingley', ':', 'Yorkshire', '305-5', '(', 'C.', 'White', '66', 'not', 'out', ',', 'M.', 'Moxon']	['O', 'B-LOC', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']	At Headingley : Yorkshire 305-5 ( C. White 66 not out , M. Moxon
['LONDON', '1996-08-22']	['B-LOC', 'O']	LONDON 1996-08-22
['England', 'first', 'innings']	['B-LOC', 'O', 'O']	England first innings
['A.', 'Stewart', 'b', 'Mushtaq', 'Ahmed', '44']	['B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O']	A. Stewart b Mushtaq Ahmed 44
['G.', 'Thorpe', 'lbw', 'b', 'Mohammad', 'Akram', '54']	['B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER', 'O']	G. Thorpe lbw b Mohammad Akram 54
['N.', 'Knight', 'b', 'Mushtaq', 'Ahmed', '17']	['B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O']	N. Knight b Mushtaq Ahmed 17
['I.', 'Salisbury', 'not', 'out', '1']	['B-PER', 'I-PER', 'O', 'O', 'O']	I. Salisbury not out 1
['Bowling', '(', 'to', 'date', ')', ':', 'Wasim', 'Akram', '25-8-61-1', ',', 'Waqar', 'Younis']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER']	Bowling ( to date ) : Wasim Akram 25-8-61-1 , Waqar Younis
['Aamir', 'Sohail', '6-1-17-0']	['B-PER', 'I-PER', 'O']	Aamir Sohail 6-1-17-0
['Khan', ',', 'Mushtaq', 'Ahmed', ',', 'Waqar', 'Younis', ',', 'Mohammad', 'Akam']	['B-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER']	Khan , Mushtaq Ahmed , Waqar Younis , Mohammad Akam
['Glasgow', 'Rangers', 'striker', 'Ally', 'McCoist', ',', 'another', 'man', 'in', 'form', 'after', 'two', 'hat-tricks', 'in', 'four', 'days', ',', 'was', 'also', 'named', 'for', 'the', 'August', '31', 'World', 'Cup', 'qualifier', 'against', 'Austria', 'in', 'Vienna', '.']	['B-ORG', 'I-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O']	Glasgow Rangers striker Ally McCoist , another man in form after two hat-tricks in four days , was also named for the August 31 World Cup qualifier against Austria in Vienna .
['Ferguson', ',', 'who', 'served', 'six', 'weeks', 'in', 'jail', 'in', 'late', '1995', 'for', 'head-butting', 'an', 'opponent', ',', 'won', 'the', 'last', 'of', 'his', 'five', 'Scotland', 'caps', 'in', 'December', '1994', '.']	['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']	Ferguson , who served six weeks in jail in late 1995 for head-butting an opponent , won the last of his five Scotland caps in December 1994 .
"['Celtic', ""'s"", 'Jackie', 'McNamara', ',', 'who', 'did', 'well', 'with', 'last', 'season', ""'s"", 'successful', 'under-21', 'team', ',', 'earns', 'a', 'call-up', 'to', 'the', 'senior', 'squad', '.']"	['B-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Celtic 's Jackie McNamara , who did well with last season 's successful under-21 team , earns a call-up to the senior squad .
['CRICKET', '-', 'ENGLAND', '100-2', 'AT', 'LUNCH', 'ON', 'FIRST', 'DAY', 'OF', 'THIRD', 'TEST', '.']	['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	CRICKET - ENGLAND 100-2 AT LUNCH ON FIRST DAY OF THIRD TEST .
['England', 'were', '100', 'for', 'two', 'at', 'lunch', 'on', 'the', 'first', 'day', 'of', 'the', 'third', 'and', 'final', 'test', 'against', 'Pakistan', 'at', 'The', 'Oval', 'on', 'Thursday', '.']	['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O']	England were 100 for two at lunch on the first day of the third and final test against Pakistan at The Oval on Thursday .
['SOCCER', '-', 'KEANE', 'SIGNS', 'FOUR-YEAR', 'CONTRACT', 'WITH', 'MANCHESTER', 'UNITED', '.']	['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']	SOCCER - KEANE SIGNS FOUR-YEAR CONTRACT WITH MANCHESTER UNITED .
['TENNIS', '-', 'RESULTS', 'AT', 'CANADIAN', 'OPEN', '.']	['O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O']	TENNIS - RESULTS AT CANADIAN OPEN .
['TORONTO', '1996-08-21']	['B-LOC', 'O']	TORONTO 1996-08-21
['Mikael', 'Tillstrom', '(', 'Sweden', ')', 'beat', '2', '-', 'Goran', 'Ivanisevic', '(', 'Croatia', ')']	['B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O']	Mikael Tillstrom ( Sweden ) beat 2 - Goran Ivanisevic ( Croatia )
['4', '-', 'Marcelo', 'Rios', '(', 'Chile', ')', 'beat', 'Kenneth', 'Carlsen', '(', 'Denmark', ')', '6-3', '6-2']	['O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O']	4 - Marcelo Rios ( Chile ) beat Kenneth Carlsen ( Denmark ) 6-3 6-2
['7', '-', 'Todd', 'Martin', '(', 'U.S.', ')', 'beat', 'Renzo', 'Furlan', '(', 'Italy', ')', '7-6', '(', '7-3', ')', '6-3']	['O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']	7 - Todd Martin ( U.S. ) beat Renzo Furlan ( Italy ) 7-6 ( 7-3 ) 6-3
['(', 'Switzerland', ')', '6-3', '3-6', '7-6', '(', '8-6', ')']	['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	( Switzerland ) 6-3 3-6 7-6 ( 8-6 )
['9', '-', 'Cedric', 'Pioline', '(', 'France', ')', 'beat', 'Gregory', 'Carraz', '(', 'France', ')', '7-6']	['O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O']	9 - Cedric Pioline ( France ) beat Gregory Carraz ( France ) 7-6
['Petr', 'Korda', '(', 'Czech', 'Republic', ')', 'beat', '12', '-', 'Francisco', 'Clavet', '(', 'Spain', ')']	['B-PER', 'I-PER', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O']	Petr Korda ( Czech Republic ) beat 12 - Francisco Clavet ( Spain )
['(', 'Australia', ')', '5-7', '7-6', '(', '7-1', ')', '7-6', '(', '13-11', ')']	['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	( Australia ) 5-7 7-6 ( 7-1 ) 7-6 ( 13-11 )
['Todd', 'Woodbridge', '(', 'Australia', 'beat', 'Sebastien', 'Lareau', '(', 'Canada', ')', '6-3']	['B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O']	Todd Woodbridge ( Australia beat Sebastien Lareau ( Canada ) 6-3
['Bohdan', 'Ulihrach', '(', 'Czech', 'Republic', ')', 'beat', 'Andrea', 'Gaudenzi', '(', 'Italy', ')']	['B-PER', 'I-PER', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O']	Bohdan Ulihrach ( Czech Republic ) beat Andrea Gaudenzi ( Italy )
['CRICKET', '-', 'MILLNS', 'SIGNS', 'FOR', 'BOLAND', '.']	['O', 'O', 'B-PER', 'O', 'O', 'B-ORG', 'O']	CRICKET - MILLNS SIGNS FOR BOLAND .
['South', 'African', 'provincial', 'side', 'Boland', 'said', 'on', 'Thursday', 'they', 'had', 'signed', 'Leicestershire', 'fast', 'bowler', 'David', 'Millns', 'on', 'a', 'one', 'year', 'contract', '.']	['B-MISC', 'I-MISC', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O']	South African provincial side Boland said on Thursday they had signed Leicestershire fast bowler David Millns on a one year contract .
"['SOCCER', '-', 'EUROPEAN', 'CUP', 'WINNERS', ""'"", 'CUP', 'RESULTS', '.']"	['O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O']	SOCCER - EUROPEAN CUP WINNERS ' CUP RESULTS .
['TIRANA', '1996-08-22']	['B-LOC', 'O']	TIRANA 1996-08-22
['Cup', 'qualifying', 'round', ',', 'second', 'leg', 'soccer', 'matches', 'on', 'Thursday', ':']	['B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Cup qualifying round , second leg soccer matches on Thursday :
['In', 'Tirana', ':', 'Flamurtari', 'Vlore', '(', 'Albania', ')', '0', 'Chemlon', 'Humenne']	['O', 'B-LOC', 'O', 'B-ORG', 'I-ORG', 'O', 'B-LOC', 'O', 'O', 'B-ORG', 'I-ORG']	In Tirana : Flamurtari Vlore ( Albania ) 0 Chemlon Humenne
['Scorers', ':', 'Lubarskij', '(', '50th', 'minute', ')', ',', 'Valkucak', '(', '54th', ')']	['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O']	Scorers : Lubarskij ( 50th minute ) , Valkucak ( 54th )
['Valletta', '-', 'Gilbert', 'Agius', '(', '24th', ')']	['B-LOC', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O']	Valletta - Gilbert Agius ( 24th )
['Gloria', 'Bistrita', 'win', '4-2', 'on', 'aggregate', '.']	['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']	Gloria Bistrita win 4-2 on aggregate .
['In', 'Chorzow', ':', 'Ruch', 'Chorzow', '(', 'Poland', ')', '5', 'Llansantffraid', '(', 'Wales', ')', '0']	['O', 'B-LOC', 'O', 'B-ORG', 'I-ORG', 'O', 'B-LOC', 'O', 'O', 'B-ORG', 'O', 'B-LOC', 'O', 'O']	In Chorzow : Ruch Chorzow ( Poland ) 5 Llansantffraid ( Wales ) 0
['own', 'goal', ')', ',', 'Miroslav', 'Bak', '(', '62nd', 'and', '63rd', ')']	['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']	own goal ) , Miroslav Bak ( 62nd and 63rd )
['Milenko', 'Kovasevic', '(', '60th', ',', 'penalty', ')', ',', 'Goran', 'Koprinovic', '(', '82nd', ')', ',']	['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O']	Milenko Kovasevic ( 60th , penalty ) , Goran Koprinovic ( 82nd ) ,
['AEK', 'Larnaca', 'win', '5-1', 'on', 'aggregate']	['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']	AEK Larnaca win 5-1 on aggregate
['In', 'Siauliai', ':', 'Kareda', 'Siauliai', '(', 'Lithuania', ')', '0', 'Sion']	['O', 'B-LOC', 'O', 'B-ORG', 'I-ORG', 'O', 'B-LOC', 'O', 'O', 'B-ORG']	In Siauliai : Kareda Siauliai ( Lithuania ) 0 Sion
['(', 'Switzerland', ')', '0']	['O', 'B-LOC', 'O', 'O']	( Switzerland ) 0
['Nyva', 'qualified', 'on', 'away', 'goals', 'rule', '.']	['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']	Nyva qualified on away goals rule .
['In', 'Bergen', ':', 'Brann', '(', 'Norway', ')', '2', 'Shelbourne', '(', 'Ireland', ')', '1', '(', '1-1', ')']	['O', 'B-LOC', 'O', 'B-ORG', 'O', 'B-LOC', 'O', 'O', 'B-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']	In Bergen : Brann ( Norway ) 2 Shelbourne ( Ireland ) 1 ( 1-1 )
['Brann', '-', 'Mons', 'Ivar', 'Mjelde', '(', '10th', ')', ',', 'Jan', 'Ove', 'Pedersen', '(', '72nd', ')']	['B-ORG', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O']	Brann - Mons Ivar Mjelde ( 10th ) , Jan Ove Pedersen ( 72nd )
['Scorer', ':', 'Ilian', 'Simeonov', '(', '58th', ')']	['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O']	Scorer : Ilian Simeonov ( 58th )
['Olimpija', 'won', '4-3', 'on', 'penalties', '.']	['B-ORG', 'O', 'O', 'O', 'O', 'O']	Olimpija won 4-3 on penalties .
