tokens	ner_tags	text
['Exclusive', ':', 'Rep', '.', 'Steve', 'King', 'on', 'ObamaCare', ',', 'Tea', 'Party', ',', 'and', 'Constitution', 'Day', ':', 'The', 'inclusion', 'of', 'the', 'Tenth', 'Amendment', 'in', '...', '[URL]']	['O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Exclusive : Rep . Steve King on ObamaCare , Tea Party , and Constitution Day : The inclusion of the Tenth Amendment in ... [URL]
['Lingerie', 'football', 'league', 'come', 'on', 'tonight']	['B-group', 'I-group', 'I-group', 'O', 'O', 'O']	Lingerie football league come on tonight
"['...', 'four', 'fucking', 'years', 'I', ""'ve"", 'been', 'configuring', 'iBGP', 'and', 'eBGP', 'on', 'Cisco', 'AND', 'Juniper', 'routers', 'for', 'America', ""'s"", 'largest', 'wireless', 'ISP', '...', 'and', 'I', 'get', 'a', '612']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'B-corporation', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	... four fucking years I 've been configuring iBGP and eBGP on Cisco AND Juniper routers for America 's largest wireless ISP ... and I get a 612
['Day', 'at', 'T', '.', 'epic', 'interview', 'and', 'photo', 'shoot', 'with', 'Marie', 'Clair', '.', '@OHEMMGEEZY']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'I-corporation', 'O', 'O']	Day at T . epic interview and photo shoot with Marie Clair . @OHEMMGEEZY
['USM', 'get', 'ready', 'yours', 'truly', 'tonight', 'at', 'frat', 'house', 'Hattiesburg', 'on', 'the', '1s', 'n', '2s', '!!']	['B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O']	USM get ready yours truly tonight at frat house Hattiesburg on the 1s n 2s !!
['Lots', 'of', 'Merlot', 'on', 'Thursday', 'night', 'means', 'tired', 'London', 'Ladies', 'are', 'in', 'bed', 'by', '23.19', 'on', 'the', 'Friday', '.', 'Listening', 'to', 'the', 'arts', 'show', 'on', '@BBCRadio4', '.']	['O', 'O', 'B-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Lots of Merlot on Thursday night means tired London Ladies are in bed by 23.19 on the Friday . Listening to the arts show on @BBCRadio4 .
"['@bookpage', 'We', 'should', ""'ve"", 'scheduled', 'a', 'meeting', 'with', 'Trisha', 'in', 'Paris', 'for', 'this', 'week', '...', '#deau']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O']	@bookpage We should 've scheduled a meeting with Trisha in Paris for this week ... #deau
"['The', 'Town', 'might', 'be', 'one', 'of', 'the', 'best', 'movies', 'I', 'have', 'seen', 'all', 'year', '.', 'So', ',', 'so', 'good', '.', 'And', 'do', ""n't"", 'worry', 'Ben', ',', 'we', 'already', 'forgave', 'you', 'for', 'Gigli', '.', 'Really', '.']"	['B-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'O', 'O', 'O']	The Town might be one of the best movies I have seen all year . So , so good . And do n't worry Ben , we already forgave you for Gigli . Really .
"['Pope', 'says', 'religion', ""'"", ""marginalized':"", 'That', ""'s"", 'why', 'he', 'ca', ""n't"", 'get', 'a', 'headline', 'printed', 'anywhere', ',', 'because', 'religion', 'is', 'so', 'mar', '...', '[URL]']"	['B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Pope says religion ' marginalized': That 's why he ca n't get a headline printed anywhere , because religion is so mar ... [URL]
['Just', 'tried', 'to', 'watch', 'The', 'Inbetweeners', 'for', 'the', 'first', 'time', ',', 'not', 'entirely', 'sure', 'about', 'it', '.']	['O', 'O', 'O', 'O', 'B-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Just tried to watch The Inbetweeners for the first time , not entirely sure about it .
['JV', 'soccer', 'leads', '4-1', 'after', 'Benitez', 'scores', 'again', ',', 'less', 'than', '7', 'mins', 'to', 'play']	['B-group', 'I-group', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	JV soccer leads 4-1 after Benitez scores again , less than 7 mins to play
['Pedigree', 'Donates', 'Dog', 'Food', 'for', 'Blog', 'Posts', ':', 'These', 'days', ',', 'big', 'brands', 'usually', 'look', 'to', 'the', 'big', 'social', 'networks', 'like', 'Face', '...', '[URL]']	['B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Pedigree Donates Dog Food for Blog Posts : These days , big brands usually look to the big social networks like Face ... [URL]
['LADY', 'GAGA', 'IS', 'BETTER', 'THE', '5th', 'TIME', 'OH', 'BABY(', ':']	['B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	LADY GAGA IS BETTER THE 5th TIME OH BABY( :
['The', 'Maccabees', 'are', 'the', 'love', 'of', 'my', 'life', '.', 'one', 'day', 'i', 'will', 'be', 'married', 'to', 'all', 'of', 'them', '.']	['B-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	The Maccabees are the love of my life . one day i will be married to all of them .
"['Eastern', 'Bloc', '25th', ""b'day"", 'party', 'kicking', 'off', 'now', '!', 'Get', 'your', 'tweets', 'up', ',', 'using', 'the', 'tag', '#botweast']"	['B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Eastern Bloc 25th b'day party kicking off now ! Get your tweets up , using the tag #botweast
"['IF', 'YOU', ""HAVEN'T"", 'HEARD', '...', 'THERE', 'IS', 'AN', 'AMAZING', 'SHOW', 'GOING', 'ON', 'TONIGHT', 'AT', 'JANNUS', 'LIVE', '...', 'SUENALO', '!', 'FROM', 'MIAMI', 'W/', 'SHAKEMODE', 'AND', 'INDIGENOUS', '...']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'B-group', 'O', 'O', 'B-location', 'O', 'B-group', 'O', 'B-group', 'O']	IF YOU HAVEN'T HEARD ... THERE IS AN AMAZING SHOW GOING ON TONIGHT AT JANNUS LIVE ... SUENALO ! FROM MIAMI W/ SHAKEMODE AND INDIGENOUS ...
['This', 'is', 'one', 'of', 'my', 'favorite', 'days', 'on', 'twitter', 'ever', '.', '@radhallman', 'and', '@foofmcewan', 'kudos']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O']	This is one of my favorite days on twitter ever . @radhallman and @foofmcewan kudos
['@Strigy', 'got', 'mine', 'in', 'bbt', 'aintree', 'today', '.', 'Played', 'table', 'tennis', 'on', 'it', 'in', 'store', '!', 'V', 'impressed', '.', 'Did', 'you', 'get', 'analogue', 'controller', '2', '?']	['O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	@Strigy got mine in bbt aintree today . Played table tennis on it in store ! V impressed . Did you get analogue controller 2 ?
['RT', '@johan0394', ':', 'Soulja', 'Boy', '|', 'TheDeAndreWay', '.', 'com', '--', 'The', 'DeAndre', 'Way', 'in', 'stores', 'Nov', '2', ',', '2010', '[URL]', 'via', '@SouljaBoy']	['O', 'O', 'O', 'B-person', 'I-person', 'O', 'B-creative_work', 'O', 'O', 'O', 'B-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	RT @johan0394 : Soulja Boy | TheDeAndreWay . com -- The DeAndre Way in stores Nov 2 , 2010 [URL] via @SouljaBoy
['@jaredleto', '...', 'ive', 'been', 'to', '13', '30stm', 'concerts', 'now', 'and', 'you', 'never', 'got', 'me', 'on', 'stage', 'during/before', 'kings', 'and', 'queens', ':(', '((']	['O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'I-group', 'O', 'O']	@jaredleto ... ive been to 13 30stm concerts now and you never got me on stage during/before kings and queens :( ((
['@HeartLessVick', 'Lol', ',', 'was', 'george', 'with', 'carmen', 'today', ';D']	['O', 'O', 'O', 'O', 'B-person', 'O', 'B-person', 'O', 'O']	@HeartLessVick Lol , was george with carmen today ;D
['Is', 'so', 'excited', 'to', 'get', 'some', 'dancing', 'done', 'tonight', 'with', '@jdsamson', '/MEN', 'at', 'The', 'Echo', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O']	Is so excited to get some dancing done tonight with @jdsamson /MEN at The Echo .
['Soulja', 'Boy', '|', 'TheDeAndreWay', '.', 'com', '-', 'The', 'DeAndre', 'Way', 'in', 'stores', 'Nov', '2', ',', '2010', '[URL]', 'via', '@SouljaBoy']	['B-person', 'I-person', 'O', 'B-creative_work', 'O', 'O', 'O', 'B-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Soulja Boy | TheDeAndreWay . com - The DeAndre Way in stores Nov 2 , 2010 [URL] via @SouljaBoy
['Photo', ':', 'Travie', 'hanging', 'out', 'with', 'fans', 'at', '103.5', 'in', 'Chicago', 'today', '[URL]']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O']	Photo : Travie hanging out with fans at 103.5 in Chicago today [URL]
['Anja', 'Rubik', 'Model', 'in', 'Lingerie', 'of', 'the', 'Day', '[URL]']	['B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Anja Rubik Model in Lingerie of the Day [URL]
['Right', 'arm', 'Rousseff', ',', 'Erenice', 'War', ',', '51', 'years', ',', 'became', 'chief', 'minister', 'of', 'the', 'Civil', 'House', 'in', 'April', 'this', 'year']	['O', 'O', 'B-person', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'O']	Right arm Rousseff , Erenice War , 51 years , became chief minister of the Civil House in April this year
"['""', 'In', 'business', ',', 'Tuesday', 'is', 'usually', 'the', 'most', 'productive', 'day', '.', 'For', 'Twitter', ',', 'is', 'when', 'people', 'tweet', 'the', 'most', '""', '-', 'Ironic', ',', ""isn't"", 'it', '?']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	""" In business , Tuesday is usually the most productive day . For Twitter , is when people tweet the most "" - Ironic , isn't it ?"
['RT', '@TheValarium', ':', 'Online', 'ticket', 'sales', 'for', 'Ghostland', 'Observatory', 'extended', 'until', '6', 'PM', 'EST', 'due', 'to', 'high', 'demand', '.', 'Get', 'them', 'before', 'they', 'sell', 'out', '...']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	RT @TheValarium : Online ticket sales for Ghostland Observatory extended until 6 PM EST due to high demand . Get them before they sell out ...
"['UT', ':', 'John', 'Chiles', 'out', ',', 'Mike', 'Davis', 'in', ':', 'Texas', 'wide', 'receiver', 'John', 'Chiles', 'has', 'been', 'ruled', 'out', 'of', 'Saturday', 'night', ""'s"", 'game', 'wit', '...', '[URL]']"	['O', 'O', 'B-person', 'I-person', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'B-location', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	UT : John Chiles out , Mike Davis in : Texas wide receiver John Chiles has been ruled out of Saturday night 's game wit ... [URL]
"['Why', 'do', 'that', 'to', 'begin', 'with', '?', 'lols', '.', '@mggykills', '@dieSIBdie', 'When', 'on', 'vacation', 'in', 'Cebu', ',', 'you', 'do', 'not', 'sniff', 'your', 'roommate', ""'s"", 'boxers', '.', '#rulesbetweenmen']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Why do that to begin with ? lols . @mggykills @dieSIBdie When on vacation in Cebu , you do not sniff your roommate 's boxers . #rulesbetweenmen
"['RT', '@WholeFoodsATX', ':', 'Anyone', 'out', 'there', 'getting', 'excited', '4', ""'"", 'Dazed', '&amp;', 'Confused', ""'"", 'on', 'our', 'rooftop', 'plaza', 'tonight', '?', 'Movie', 'starts', 'at', 'sundown', '!', '#30thBday']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	RT @WholeFoodsATX : Anyone out there getting excited 4 ' Dazed &amp; Confused ' on our rooftop plaza tonight ? Movie starts at sundown ! #30thBday
['Edmonton', 'dealers', 'raise', '$320000', 'for', 'Special', 'Olympics', ':', 'By', 'Tim', 'Yip', ',', 'Edmonton', 'Journal', 'September', '17', ',', '2010', '2:03', 'PM', 'Chari', '...', '[URL]']	['B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Edmonton dealers raise $320000 for Special Olympics : By Tim Yip , Edmonton Journal September 17 , 2010 2:03 PM Chari ... [URL]
['RT', '@ArtVanFurniture', ':', 'Mr', '.', 'Van', 'sure', 'is', 'busy', 'today', '.', 'Here', ',', 'he', 'takes', 'time', 'to', 'talk', 'with', 'a', 'crew', 'from', '@wilxTV', '.', '[URL]']	['O', 'O', 'O', 'B-person', 'I-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	RT @ArtVanFurniture : Mr . Van sure is busy today . Here , he takes time to talk with a crew from @wilxTV . [URL]
['Mr', 'Ehrlich', 'uses', 'bd', 'language', 'after', 'school']	['B-person', 'I-person', 'O', 'O', 'O', 'O', 'O']	Mr Ehrlich uses bd language after school
"['Oh', 'wow', '.', 'After', 'like', 'half', 'a', 'year', 'of', 'misaddressing', 'them', ',', 'Game', 'Informer', 'FINALLY', 'corrected', 'my', 'label', 'printing', 'issues', '.', 'Hope', 'this', 'one', ""'s"", 'good', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'I-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Oh wow . After like half a year of misaddressing them , Game Informer FINALLY corrected my label printing issues . Hope this one 's good .
['@keevaguilfoyle', 'Wow', 'congrats', 'on', 'your', 'engagement', 'Keeva', ',', 'delighted', 'for', 'you', '&amp;', 'Dave', '!!', '(', 'Was', 'a', 'bit', 'worried', 'after', 'his', 'initial', 'muted', 'response', ';-)', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	@keevaguilfoyle Wow congrats on your engagement Keeva , delighted for you &amp; Dave !! ( Was a bit worried after his initial muted response ;-) )
"['Reading', ':', 'Tips', ':', 'Long-press', 'address', 'bar', 'to', 'share', 'URL', ':', 'Shared', 'by', 'Renee', 'Or', 'as', ""I'd"", 'describe', 'it', ',', 'a', 'shortcut', 'to', 'the', '""', 'N', '...', '[URL]']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	"Reading : Tips : Long-press address bar to share URL : Shared by Renee Or as I'd describe it , a shortcut to the "" N ... [URL]"
['Ducks', 'sign', 'LW', 'Beleskey', 'to', '2-year', 'extension', '-', 'San', 'Jose', 'Mercury', 'News', '[URL]', '#ANADucks']	['B-group', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'B-group', 'I-group', 'O', 'O']	Ducks sign LW Beleskey to 2-year extension - San Jose Mercury News [URL] #ANADucks
"['Beginning', 'what', 'I', 'hope', 'will', 'be', 'a', 'long', 'and', 'wonderful', 'relationship', 'with', 'it', ""'s"", 'always', 'sunny', '.', 'Since', 'I', 'do', 'own', 'season', '1', 'and', '2', 'on', 'DVD', 'already', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'I-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Beginning what I hope will be a long and wonderful relationship with it 's always sunny . Since I do own season 1 and 2 on DVD already .
['@LesColyer', 'Who', 'do', 'you', 'film', 'for', '?', 'I', 'was', 'on', 'SKY', 'news', '2', 'weeks', 'ago', '#checkmeout']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O']	@LesColyer Who do you film for ? I was on SKY news 2 weeks ago #checkmeout
['RT', '@MarioBB9', ':', 'Pope', 'says', 'atheists', 'pick', 'and', 'choose', 'their', 'morals', '.', 'Correct', '.', 'Today', 'I', 'will', 'be', 'frowning', 'on', 'child', 'abuse', 'and', 'not', 'having', 'a', 'proble', '...']	['O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	RT @MarioBB9 : Pope says atheists pick and choose their morals . Correct . Today I will be frowning on child abuse and not having a proble ...
['Hurry', 'up', '!', 'Brandy', 'will', 'be', 'Leaving', 'in', '2', 'days', '!', '-', '#Eskorte', 'and', '#Massasje', 'i', '#Norge']	['O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Hurry up ! Brandy will be Leaving in 2 days ! - #Eskorte and #Massasje i #Norge
['was', 'on', 'club', 'penguin', 'with', '@twilightmarisa', 'till', 'she', 'decided', 'to', 'log', 'of', 'to', 'go', 'bed', 'and', 'leave', 'me', 'loool', 'reminded', 'me', 'of', 'my', 'old', 'cp', 'days', 'lol']	['O', 'O', 'B-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	was on club penguin with @twilightmarisa till she decided to log of to go bed and leave me loool reminded me of my old cp days lol
"['You', 'all', 'need', 'to', 'know', 'justin', 'isnt', 'the', 'innocent', '16', 'year', 'old', 'boy', 'you', 'think', 'he', 'is', 'he', 'has', 'to', 'be', 'like', 'that', 'and', ""'"", 'love', ""'"", 'his', 'fans', 'so', '...']"	['O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	You all need to know justin isnt the innocent 16 year old boy you think he is he has to be like that and ' love ' his fans so ...
"['Next', 'time', ""you'll"", 'show', 'restraint', 'you', ""don't"", 'get', 'another', 'chance', 'life', 'is', 'no', 'nintendo', 'game', 'but', 'you', 'lied', 'again', 'now', 'you', 'get', 'to', 'watch', 'her', 'leave']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Next time you'll show restraint you don't get another chance life is no nintendo game but you lied again now you get to watch her leave
['The', 'Wolves', 'to', 'host', 'the', 'Lions', 'for', 'game', 'time', '!', 'Follow', 'us', 'for', 'scores', 'and', 'updates', 'throughout', 'the', 'game', '!']	['B-group', 'I-group', 'O', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	The Wolves to host the Lions for game time ! Follow us for scores and updates throughout the game !
['Done', 'teaching', 'in', 'Viera', 'time', 'for', 'some', 'eats', 'and', 'back', 'to', 'orlando', ',', 'possibly', 'swing', 'dance', 'tonight', '!']	['O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O']	Done teaching in Viera time for some eats and back to orlando , possibly swing dance tonight !
"['super', 'nintendo', 'sega', 'genesis', ',', 'when', 'i', 'was', 'dead', 'broke', 'man', 'i', ""couldn't"", 'picture', 'this', '!', '#nowplaying', 'Juicy', 'by', 'Biggie']"	['B-product', 'I-product', 'B-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	super nintendo sega genesis , when i was dead broke man i couldn't picture this ! #nowplaying Juicy by Biggie
['I', 'only', 'just', 'found', 'out', 'yesterday', 'that', 'KRISTEN', 'BELL', 'is', 'the', 'voice', 'of', '#GG', ':', 'l']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	I only just found out yesterday that KRISTEN BELL is the voice of #GG : l
['Jackie', 'joins', 'Twitter', '50', 'years', 'after', 'JFK', 'campaign', '[', 'AP', ':', 'US', 'News', ']', '[URL]', '#50', '#Campaign', 'via', 'buzzbox', '.', 'com']	['B-person', 'O', 'B-corporation', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Jackie joins Twitter 50 years after JFK campaign [ AP : US News ] [URL] #50 #Campaign via buzzbox . com
['Safety', 'Day', 'tomorrow', 'at', 'North', 'Phoenix', 'ATA', '.', 'Kids', 'Self-Defense', 'class', 'from', '12-1', 'pm', ',', 'Safety', 'Presentation', 'from', '1-2', ',', 'Adult', 'Self-Defense', 'from', '2-3', '.']	['O', 'O', 'O', 'O', 'B-location', 'I-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Safety Day tomorrow at North Phoenix ATA . Kids Self-Defense class from 12-1 pm , Safety Presentation from 1-2 , Adult Self-Defense from 2-3 .
['RT', '@sweetwaterbrew', ':', '1st', 'batch', 'of', 'Exodus', 'Porter', 'went', 'into', 'the', 'brew', 'house', 'today', '!', 'going', 'exclusively', 'into', 'the', 'winter', 'edition', 'of', 'the', 'tackle', '...']	['O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	RT @sweetwaterbrew : 1st batch of Exodus Porter went into the brew house today ! going exclusively into the winter edition of the tackle ...
"['If', 'Conn', 'is', 'less', 'than', 'impressed', 'with', 'chevre', ',', 'he', 'has', 'a', 'loyal', 'ally', 'in', 'his', 'grandscruffy', ',', 'who', 'finds', 'it', 'great', 'when', 'it', ""'s"", 'good', '--', 'which', 'is', 'rarely', '.']"	['O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	If Conn is less than impressed with chevre , he has a loyal ally in his grandscruffy , who finds it great when it 's good -- which is rarely .
"['It', ""'s"", 'the', 'fescue', 'turf', 'grass', 'aeration', '&amp;', 'overseeding', 'season', 'for', 'Atlanta', '&amp;', 'N', '.', 'Georgia', '.', 'Do', 'some', 'evaluation', '&amp;', 'planning', 'beforehand', ',', 'there', ""'s"", 'time']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	It 's the fescue turf grass aeration &amp; overseeding season for Atlanta &amp; N . Georgia . Do some evaluation &amp; planning beforehand , there 's time
['Road', 'snow', 'is', 'expected', 'today', 'on', 'Milford', 'Rd', ',', 'Lindis', 'Pass', 'and', 'Arthurs', 'Pass', 'today', '[URL]', 'No', 'warnings', 'for', 'Desert', 'Rd', ',', 'Lewis', ',', 'Rimutakas']	['O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'B-location', 'I-location', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'B-location', 'O', 'B-location']	Road snow is expected today on Milford Rd , Lindis Pass and Arthurs Pass today [URL] No warnings for Desert Rd , Lewis , Rimutakas
['Tonight', 'is', 'Theeeeeeeeeee', 'niiiiiiiiiight', ';)', '.', '*Gwen', 'Stefani', 'voice*', ':]', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O']	Tonight is Theeeeeeeeeee niiiiiiiiiight ;) . *Gwen Stefani voice* :] .
['Vanilla', 'vodka', 'infusion', 'is', 'done', '.', 'Two', 'weeks', 'from', 'now', 'so', 'will', 'the', 'apple', ':)']	['B-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Vanilla vodka infusion is done . Two weeks from now so will the apple :)
