tokens	ner_tags	text
"['In', 'the', 'view', 'of', 'Wu', 'Tsung', '-', 'sheng', ',', 'the', 'heavy', 'emphasis', 'that', 'rural', 'parents', 'put', 'on', 'education', 'does', ""n't"", 'have', 'so', 'much', 'to', 'do', 'with', 'the', 'idea', 'of', 'getting', 'ahead', ',', 'but', 'stems', 'mainly', 'from', 'a', 'deep', 'respect', 'for', 'learning', '.']"	['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	In the view of Wu Tsung - sheng , the heavy emphasis that rural parents put on education does n't have so much to do with the idea of getting ahead , but stems mainly from a deep respect for learning .
"['Tsai', 'Jui', '-', 'ting', 'points', 'out', 'that', 'even', 'though', 'Formosa', 'Plastics', 'uses', 'a', 'lot', 'of', 'foreign', 'laborers', 'from', 'southeast', 'Asia', ',', 'the', 'complex', 'has', 'also', 'hired', 'a', 'lot', 'of', 'local', 'people', ',', 'and', 'since', 'the', 'plant', 'went', 'into', 'operation', 'he', 'does', ""n't"", 'seem', 'to', 'see', 'so', 'many', 'young', 'people', 'hanging', 'out', 'in', 'the', 'area', ""'s"", 'small', 'towns', 'with', 'nothing', 'to', 'do', '.']"	['B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Tsai Jui - ting points out that even though Formosa Plastics uses a lot of foreign laborers from southeast Asia , the complex has also hired a lot of local people , and since the plant went into operation he does n't seem to see so many young people hanging out in the area 's small towns with nothing to do .
"['Says', 'Wu', 'Chien', '-', 'lo', ',', '""', 'I', 'always', 'say', ',', 'if', 'you', ""'ve"", 'got', 'work', ',', 'you', ""'ve"", 'got', 'food', 'on', 'the', 'table', '.']"	['O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	"Says Wu Chien - lo , "" I always say , if you 've got work , you 've got food on the table ."
"['At', 'most', ',', 'they', 'express', 'nostalgia', 'for', 'the', 'days', 'when', 'former', 'general', 'Hau', 'Pei', '-', 'tsun', 'served', 'as', 'premier', ',', 'because', '""', 'they', 'arrested', 'a', 'lot', 'of', 'criminals', 'when', 'he', 'was', 'in', 'charge', '.', '""']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	"At most , they express nostalgia for the days when former general Hau Pei - tsun served as premier , because "" they arrested a lot of criminals when he was in charge . """
"['""', 'When', 'you', 'run', 'your', 'own', 'business', 'like', 'we', 'do', ',', '""', 'says', 'youngest', 'brother', 'Tsai', 'Kuo', '-', 'lung', ',', '""', 'a', 'family', 'of', 'five', 'like', 'ours', 'has', 'to', 'pay', 'over', 'NT$', '60,000', 'per', 'year', 'in', 'premiums', 'for', 'national', 'health', 'insurance', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MONEY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	""" When you run your own business like we do , "" says youngest brother Tsai Kuo - lung , "" a family of five like ours has to pay over NT$ 60,000 per year in premiums for national health insurance ."
"['What', ""'s"", 'more', ',', 'he', 'adds', ',', 'there', 'are', 'no', 'major', 'hospitals', 'in', 'Yunlin', 'County', ',', 'so', 'if', 'you', 'get', 'sick', 'you', ""'ve"", 'got', 'to', 'go', 'all', 'the', 'way', 'to', 'the', 'next', 'county', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	What 's more , he adds , there are no major hospitals in Yunlin County , so if you get sick you 've got to go all the way to the next county .
"['Wu', 'Tsung', '-', 'sheng', 'explains', 'that', 'local', 'politics', 'in', 'the', 'haikou', 'area', 'are', 'linked', 'only', 'tenuously', 'to', 'what', 'goes', 'on', 'in', 'distant', 'Taipei', ',', 'and', 'the', 'concept', 'of', 'democracy', 'has', ""n't"", 'made', 'much', 'headway', 'here', '.']"	['B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Wu Tsung - sheng explains that local politics in the haikou area are linked only tenuously to what goes on in distant Taipei , and the concept of democracy has n't made much headway here .
"['Throw', 'in', 'the', 'grandchildren', 'and', 'you', ""'ve"", 'got', 'four', 'generations', 'gathered', 'at', 'grandma', 'Wu', ""'s"", 'traditional', 'farmhouse', 'right', 'near', 'the', 'seacoast', 'in', 'Taihsi', 'Township', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O']	Throw in the grandchildren and you 've got four generations gathered at grandma Wu 's traditional farmhouse right near the seacoast in Taihsi Township .
['4', '-', 'H', 'Clubs', 'were', 'once', 'very', 'popular', 'in', 'Taiwan', '.']	['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']	4 - H Clubs were once very popular in Taiwan .
['With', 'the', 'ruling', 'and', 'opposition', 'parties', 'slugging', 'it', 'out', 'over', 'the', 'Fourth', 'Nuclear', 'Power', 'Plant', ',', 'a', 'cargo', 'ship', 'ran', 'quietly', 'aground', 'in', 'mid-January', 'just', 'offshore', 'from', 'the', 'Lungkeng', 'Ecological', 'Protection', 'Area', 'in', 'Kenting', 'National', 'Park', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'I-FAC', 'I-FAC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O']	With the ruling and opposition parties slugging it out over the Fourth Nuclear Power Plant , a cargo ship ran quietly aground in mid-January just offshore from the Lungkeng Ecological Protection Area in Kenting National Park .
['On', 'February', '10', ',', 'Premier', 'Chang', 'Chun', '-', 'hsiung', 'and', 'several', 'other', 'high', '-', 'ranking', 'government', 'officials', 'boarded', 'a', 'military', 'helicopter', 'for', 'an', 'aerial', 'survey', 'of', 'the', 'spill', ',', 'and', 'the', 'premier', 'instructed', 'the', 'Ministry', 'of', 'Transportation', 'and', 'Communications', 'and', 'the', 'Ministry', 'of', 'National', 'Defense', 'to', 'get', 'the', 'oil', 'cleaned', 'up', 'within', '30', 'working', 'days', '.']	['O', 'B-DATE', 'I-DATE', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']	On February 10 , Premier Chang Chun - hsiung and several other high - ranking government officials boarded a military helicopter for an aerial survey of the spill , and the premier instructed the Ministry of Transportation and Communications and the Ministry of National Defense to get the oil cleaned up within 30 working days .
['The', 'cabinet', 'will', 'request', 'the', 'Legislative', 'Yuan', 'to', 'authorize', 'an', 'extraordinary', 'budget', 'allocation', 'to', 'cover', 'the', 'purchase', 'of', 'oil', 'containment', 'booms', ',', 'sorbents', ',', 'helicopters', ',', 'and', 'other', 'equipment', 'needed', 'for', 'responding', 'to', 'oil', 'spills', '.']	['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	The cabinet will request the Legislative Yuan to authorize an extraordinary budget allocation to cover the purchase of oil containment booms , sorbents , helicopters , and other equipment needed for responding to oil spills .
['On', 'December', '9', ',', 'the', 'British', 'firm', 'Tesco', 'said', 'hello', 'to', 'consumers', 'in', 'Taiwan', 'when', 'it', 'formally', 'opened', 'its', 'clean', ',', 'bright', 'and', 'spacious', 'store', '.']	['O', 'B-DATE', 'I-DATE', 'O', 'O', 'B-NORP', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	On December 9 , the British firm Tesco said hello to consumers in Taiwan when it formally opened its clean , bright and spacious store .
"['Once', 'they', 'are', 'up', ',', 'if', 'there', ""'s"", 'nothing', 'special', 'on', 'the', 'agenda', ',', 'they', 'go', 'to', 'B&Q', 'to', 'look', 'at', 'stuff', 'for', 'the', 'home', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Once they are up , if there 's nothing special on the agenda , they go to B&Q to look at stuff for the home .
['Finally', ',', 'they', 'end', 'up', 'in', 'RT', '-', 'Mart', ',', 'where', 'they', 'buy', 'groceries', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O']	Finally , they end up in RT - Mart , where they buy groceries .
"['""', 'Shopping', 'at', 'one', 'of', 'these', 'superstores', 'is', 'a', 'lot', 'like', 'shopping', 'at', 'a', 'department', 'store', ',', '""', 'says', 'a', 'Mr.', 'Ko', ',', 'who', 'works', 'as', 'an', 'engineer', 'for', 'a', 'chemical', 'company', 'in', 'Kaohsiung', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']	""" Shopping at one of these superstores is a lot like shopping at a department store , "" says a Mr. Ko , who works as an engineer for a chemical company in Kaohsiung ."
['The', 'performance', 'of', 'these', 'large', 'retailers', 'in', 'Taiwan', 'has', 'been', 'startling', ',', 'and', 'superstore', 'chains', 'from', 'Holland', ',', 'France', ',', 'the', 'United', 'States', 'and', 'Britain', 'have', 'been', 'arriving', 'on', 'these', 'shores', 'one', 'after', 'another', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-GPE', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O']	The performance of these large retailers in Taiwan has been startling , and superstore chains from Holland , France , the United States and Britain have been arriving on these shores one after another .
"['According', 'to', 'the', 'Ministry', 'of', 'Finance', ""'s"", 'Office', 'of', 'Statistics', ',', 'business', 'in', 'the', 'first', 'quarter', 'of', '2000', 'for', 'these', 'stores', 'was', 'up', '19.54', '%', 'over', 'the', 'same', 'quarter', 'the', 'previous', 'year', ',', 'a', 'higher', 'rate', 'of', 'growth', 'than', 'for', 'convenience', 'stores', ',', 'supermarkets', 'or', 'department', 'stores', '.']"	['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'B-PERCENT', 'I-PERCENT', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	According to the Ministry of Finance 's Office of Statistics , business in the first quarter of 2000 for these stores was up 19.54 % over the same quarter the previous year , a higher rate of growth than for convenience stores , supermarkets or department stores .
['Since', 'the', 'Dutch', 'firm', 'Makro', 'opened', 'its', 'first', 'Taiwan', 'store', 'in', 'Taoyuan', 'in', '1989', ',', 'superstores', 'have', 'enjoyed', 'tremendous', 'growth', '.']	['O', 'O', 'B-NORP', 'O', 'B-ORG', 'O', 'O', 'B-ORDINAL', 'B-GPE', 'O', 'O', 'B-GPE', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Since the Dutch firm Makro opened its first Taiwan store in Taoyuan in 1989 , superstores have enjoyed tremendous growth .
['A', 'year', 'earlier', ',', 'the', 'Ruentex', 'group', ',', 'which', 'owns', 'RT', '-', 'Mart', ',', 'bought', 'out', 'two', 'Taiwanese', 'competitors', 'and', 'increased', 'its', 'number', 'of', 'stores', 'to', '16', '.']	['B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-CARDINAL', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O']	A year earlier , the Ruentex group , which owns RT - Mart , bought out two Taiwanese competitors and increased its number of stores to 16 .
['That', 'same', 'year', ',', '1998', ',', 'Tesco', 'from', 'Britain', 'began', 'to', 'look', 'for', 'sites', '.']	['B-DATE', 'I-DATE', 'I-DATE', 'O', 'B-DATE', 'O', 'B-ORG', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O']	That same year , 1998 , Tesco from Britain began to look for sites .
['Sitting', 'in', 'the', 'silence', 'of', 'his', 'research', 'office', ',', 'Professor', 'Li', 'Liang', '-', 'che', 'of', 'the', 'psychology', 'department', 'at', 'National', 'Chengchi', 'University', 'appears', 'pensive', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O']	Sitting in the silence of his research office , Professor Li Liang - che of the psychology department at National Chengchi University appears pensive .
"['""', 'In', 'the', 'US', ',', '35', 'is', 'the', 'maximum', 'age', 'for', 'being', 'in', 'a', 'fraternity', ',', '""', 'jokes', 'National', 'Taiwan', 'Normal', 'University', 'audiovisual', 'center', 'director', 'Chao', 'Ning', ',', 'who', 'is', 'known', 'as', 'a', '""', 'wunderkind', '""', 'in', 'the', 'broadcasting', 'world', '.']"	['O', 'O', 'O', 'B-GPE', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	""" In the US , 35 is the maximum age for being in a fraternity , "" jokes National Taiwan Normal University audiovisual center director Chao Ning , who is known as a "" wunderkind "" in the broadcasting world ."
"['""', 'The', 'new', 'waves', 'on', 'the', 'Yangtze', 'River', 'push', 'the', 'old', 'waves', 'along', '""', '-', 'i.e.', 'each', 'generation', 'outdoes', 'the', 'last', '-', 'and', 'in', 'an', 'age', 'of', 'rapid', 'change', ',', 'the', 'sense', 'of', 'crisis', 'this', 'induces', 'in', 'the', 'older', 'generations', 'is', 'amplified', '.']"	['O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	""" The new waves on the Yangtze River push the old waves along "" - i.e. each generation outdoes the last - and in an age of rapid change , the sense of crisis this induces in the older generations is amplified ."
['A', 'Mr.', 'Chang', ',', 'who', 'lives', 'in', 'Hualien', ',', 'is', 'now', '58', ',', 'nearing', 'the', 'upper', 'end', 'of', 'middle', 'age', '.']	['O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	A Mr. Chang , who lives in Hualien , is now 58 , nearing the upper end of middle age .
"['With', 'more', 'and', 'more', 'people', 'remaining', 'single', ',', 'rising', 'divorce', 'rates', ',', 'growing', 'numbers', 'of', 'unmarried', 'mothers', ',', 'increasing', 'occurrence', 'of', 'infertility', ',', 'and', 'the', 'emergence', 'of', 'large', 'numbers', 'of', 'families', 'where', 'husband', 'and', 'wife', 'live', 'in', 'different', 'cities', ',', 'or', 'even', '-', 'as', 'for', 'many', 'expatriate', 'Taiwanese', 'business', 'people', '-', 'in', 'different', 'countries', ',', 'many', 'middle', '-', 'aged', 'people', ""'s"", 'carefully', 'laid', 'life', 'plans', 'have', 'suddenly', 'come', 'to', 'nothing', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	With more and more people remaining single , rising divorce rates , growing numbers of unmarried mothers , increasing occurrence of infertility , and the emergence of large numbers of families where husband and wife live in different cities , or even - as for many expatriate Taiwanese business people - in different countries , many middle - aged people 's carefully laid life plans have suddenly come to nothing .
['When', 'he', 'was', '38', ',', 'Chao', 'Ning', ',', 'who', 'is', 'now', 'a', 'director', 'of', 'the', 'Buddhist', 'satellite', 'TV', 'station', 'LTV', 'and', 'the', 'producer', 'of', 'many', 'Buddhist', 'TV', 'programs', ',', 'was', 'invited', 'to', 'Houston', ',', 'Texas', 'to', 'give', 'a', 'lecture', '.']	['O', 'O', 'O', 'B-DATE', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O']	When he was 38 , Chao Ning , who is now a director of the Buddhist satellite TV station LTV and the producer of many Buddhist TV programs , was invited to Houston , Texas to give a lecture .
['On', 'the', 'plane', 'he', 'happened', 'to', 'meet', 'Buddhist', 'Master', 'Hsingyun', 'of', 'Foguangshan', 'Temple', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'B-PERSON', 'O', 'B-ORG', 'I-ORG', 'O']	On the plane he happened to meet Buddhist Master Hsingyun of Foguangshan Temple .
['But', 'although', 'he', 'did', 'not', 'study', 'at', 'NTNU', ',', 'he', 'went', 'to', 'teach', 'there', ',', 'and', 'has', 'been', 'there', 'for', 'over', '20', 'years', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']	But although he did not study at NTNU , he went to teach there , and has been there for over 20 years .
['After', 'he', 'was', 'forced', 'to', 'retire', 'from', 'Taiwan', 'Machinery', 'Manufacturing', 'Corporation', ',', 'he', 'set', 'up', 'a', 'stand', 'selling', 'grilled', 'food', 'at', 'Chichin', 'bathing', 'beach', 'in', 'Kaohsiung', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-GPE', 'O']	After he was forced to retire from Taiwan Machinery Manufacturing Corporation , he set up a stand selling grilled food at Chichin bathing beach in Kaohsiung .
"['Simon', 'Chang', ',', 'former', 'managing', 'director', 'of', 'the', 'Chunghwa', 'Telecom', 'employees', ""'"", 'union', ',', 'says', 'that', 'on', 'hearing', 'the', 'news', ',', 'many', 'of', 'the', 'deceased', 'man', ""'s"", 'good', 'friends', 'could', 'not', 'help', 'thinking', ':', '""', 'If', 'we', ""'d"", 'known', 'he', ""'d"", 'die', 'so', 'young', ',', 'we', 'should', ""n't"", 'have', 'stopped', 'him', 'that', 'time', 'when', 'he', 'wanted', 'to', 'go', 'after', 'the', 'boss', 'of', 'TMMC', 'with', 'a', 'Molotov', 'cocktail', '!', '""']"	['B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']	"Simon Chang , former managing director of the Chunghwa Telecom employees ' union , says that on hearing the news , many of the deceased man 's good friends could not help thinking : "" If we 'd known he 'd die so young , we should n't have stopped him that time when he wanted to go after the boss of TMMC with a Molotov cocktail ! """
['In', 'his', 'youth', ',', 'Lin', 'Hung', '-', 'kui', 'of', 'Chungli', 'in', 'Taoyuan', 'County', 'started', 'up', 'in', 'business', 'from', 'nothing', ',', 'selling', 'shaved', 'iced', 'snacks', '.']	['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-GPE', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	In his youth , Lin Hung - kui of Chungli in Taoyuan County started up in business from nothing , selling shaved iced snacks .
['After', 'five', 'years', 'in', 'New', 'York', ',', 'Chiu', 'felt', 'she', 'had', 'developed', 'a', 'great', 'deal', ',', 'and', 'had', 'enough', 'strength', 'to', 'help', 'people', 'who', 'needed', 'help', '.']	['O', 'B-DATE', 'I-DATE', 'O', 'B-GPE', 'I-GPE', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	After five years in New York , Chiu felt she had developed a great deal , and had enough strength to help people who needed help .
['The', 'UDN', 'is', 'one', 'of', 'the', 'investors', 'behind', 'a', 'new', 'employment', 'magazine', 'called', 'Biung', ',', 'which', 'is', 'designed', 'in', 'the', 'pattern', 'of', 'Japanese', 'employment', 'magazines', ',', 'and', 'hit', 'the', 'market', 'in', 'October', 'of', '2000', '.']	['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']	The UDN is one of the investors behind a new employment magazine called Biung , which is designed in the pattern of Japanese employment magazines , and hit the market in October of 2000 .
"['Lee', 'explains', ':', '""', 'Looking', 'at', 'the', 'Japanese', 'experience', ',', 'the', 'Asahi', 'Shimbun', 'has', 'a', 'daily', 'circulation', 'of', 'about', '10', 'million', ',', 'but', 'only', 'one', 'page', 'of', 'classified', 'advertising', '.']"	['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O']	"Lee explains : "" Looking at the Japanese experience , the Asahi Shimbun has a daily circulation of about 10 million , but only one page of classified advertising ."
['The', 'attraction', 'for', 'similar', 'magazines', 'in', 'Taiwan', 'is', 'being', 'helped', 'along', 'by', 'the', 'current', 'fad', 'for', 'things', 'Japanese', ',', 'and', 'also', 'by', 'changes', 'in', 'how', 'publications', 'are', 'being', 'sold', ',', 'with', 'convenience', 'stores', 'getting', 'publications', 'on', 'to', 'the', 'shelves', 'much', 'faster', 'than', 'traditional', 'bookstores', 'ever', 'could', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	The attraction for similar magazines in Taiwan is being helped along by the current fad for things Japanese , and also by changes in how publications are being sold , with convenience stores getting publications on to the shelves much faster than traditional bookstores ever could .
['The', 'leading', 'company', 'had', 'an', 'after', '-', 'tax', 'income', 'last', 'year', 'of', 'US$', '90', 'million', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'B-MONEY', 'I-MONEY', 'I-MONEY', 'O']	The leading company had an after - tax income last year of US$ 90 million .
