sentence	label	label_name
By continuing to access or use Pinterest after revisions become effective, you agree to be bound by the new Terms.	0	potentially unfair
If you don’t agree to the new terms, please stop using Pinterest.	0	potentially unfair
These Terms, together with the Privacy Policy and any amendments and any additional agreements you may enter into with Pinterest shall constitute the entire agreement between you and Pinterest concerning the Service.	0	potentially unfair
When you use the Quora platform, you also agree to our Terms of Service, acknowledge our Privacy Policy, and agree to follow our Acceptable Use Policy, Copyright Policy, and Trademark Policy.	0	potentially unfair
Please make sure to read it, because, by using the Quora Platform, you consent to these terms.	0	potentially unfair
We may terminate or suspend your Quora account if you violate any Quora policy or for any other reason.	1	clearly unfair
We may need to add or change features and may do so without notice to you.	0	potentially unfair
Quora may remove suspected spam from your answers.	0	potentially unfair
Once you post a question, it may be edited or deleted by other users or by Quora at any time.	1	clearly unfair
We also may remove or refuse to publish Your Content, in whole or part, at any time.	1	clearly unfair
We may terminate our license to you at any time for any reason.	1	clearly unfair
We have the right but not the obligation to refuse to distribute any content on the Quora Platform or to remove content.	1	clearly unfair
QUORA MAKES NO PROMISES WITH RESPECT TO, AND EXPRESSLY DISCLAIMS ALL LIABILITY FOR: (i) CONTENT POSTED BY ANY USER OR THIRD PARTY; (ii) ANY THIRD-PARTY WEBSITE, THIRD-PARTY PRODUCT, OR THIRD-PARTY SERVICE LISTED ON OR ACCESSIBLE TO YOU THROUGH THE QUORA PLATFORM, INCLUDING AN INTEGRATED SERVICE PROVIDER OR PROFESSIONAL CONTRIBUTOR; (iii) THE QUALITY OR CONDUCT OF ANY THIRD PARTY YOU ENCOUNTER IN CONNECTION WITH YOUR USE OF THE QUORA PLATFORM; OR (iv) UNAUTHORIZED ACCESS, USE OR ALTERATION OF YOUR CONTENT.	0	potentially unfair
YOU AGREE THAT TO THE MAXIMUM EXTENT PERMITTED BY LAW, QUORA ENTITIES WILL NOT BE LIABLE TO YOU UNDER ANY THEORY OF LIABILITY.	0	potentially unfair
WITHOUT LIMITING THE FOREGOING, YOU AGREE THAT, TO THE MAXIMUM EXTENT PERMITTED BY LAW, QUORA ENTITIES SPECIFICALLY WILL NOT BE LIABLE FOR ANY INDIRECT, INCIDENTAL, CONSEQUENTIAL, SPECIAL, OR EXEMPLARY DAMAGES, LOSS OF PROFITS, BUSINESS INTERRUPTION, REPUTATIONAL HARM, OR LOSS OF DATA (EVEN IF WE HAVE BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES OR SUCH DAMAGES ARE FORESEEABLE) ARISING OUT OF OR IN ANY WAY CONNECTED WITH YOUR USE OF, OR INABILITY TO USE, THE QUORA PLATFORM.	0	potentially unfair
WITHOUT LIMITING THE FOREGOING, QUORA’S MAXIMUM AGGREGATE LIABILITY TO YOU FOR LOSSES OR DAMAGES THAT YOU SUFFER IN CONNECTION WITH THE QUORA PLATFORM OR THIS AGREEMENT IS LIMITED TO THE AMOUNT PAID TO QUORA IN CONNECTION WITH THE QUORA PLATFORM IN THE TWELVE (12) MONTHS PRIOR TO THE ACTION GIVING RISE TO LIABILITY.	0	potentially unfair
This Agreement and any action arising out of your use of the Quora Platform will be governed by the laws of the State of California without regard to or application of its conflict of law provisions or your state or country of residence.	0	potentially unfair
Unless submitted to arbitration as set forth in the following paragraph, all claims, legal proceedings or litigation arising in connection with your use of the Quora Platform will be brought solely in Santa Clara County, California, and you consent to the jurisdiction of and venue in such courts and waive any objection as to inconvenient forum.	1	clearly unfair
For any claim (excluding claims for injunctive or other equitable relief) under this Agreement where the total amount of the award sought is less than $10,000 USD, the party requesting relief may elect to resolve the dispute through binding non-appearance-based arbitration.	0	potentially unfair
The ADR provider and the parties must comply with the following rules: a) the arbitration shall be conducted by telephone, online and/or be solely based on written submissions, as selected by the party initiating the arbitration; b) the arbitration will not involve any personal appearance by the parties or witnesses unless otherwise mutually agreed by the parties; and c) any judgment on the award rendered by the arbitrator may be entered in any court of competent jurisdiction.	0	potentially unfair
We may amend this Agreement (including any policies, such as the Privacy Policy , Acceptable Use Policy, Copyright Policy, and Trademark Policy that are incorporated into this Agreement) at any time, in our sole discretion.	0	potentially unfair
Your failure to cancel your account, or cease use of the Quora Platform, after receiving notification of the amendment, will constitute your acceptance of the amended terms.	0	potentially unfair
For any claims for which arbitration is inapplicable, you agree that such claims will be brought in federal or state court in Santa Clara County, California and governed by laws of the state of California and federal law, without regard to any conflict of law provisions.	1	clearly unfair
By using this website or its content, whether directly or through a third party, you agree to be legally bound by and act in accordance with these Terms of Use.	0	potentially unfair
Ryanair will not be held liable for any losses and/or damages arising from the use of this website or of any other website to which this website provides a link, and/or from the use of information presented on this or any such other website.	0	potentially unfair
It is a condition precedent to the use of any Ryanair Group website, including access to information relating to flight details, costs, etc.,	1	clearly unfair
that any such party submits to the sole and exclusive jurisdiction of the Courts of the Republic of Ireland and to the application of the law in that jurisdiction (except as otherwise provided by mandatory consumer law provisions), including any party accessing such information or facilities on their own behalf or on behalf of others.	1	clearly unfair
In the absolute and sole discretion of Ryanair, a legal action may be brought by Ryanair against any party in breach of these terms and conditions, at its election, in Ireland or the place of breach or the domicile of that party, and, if more than one party, in the domicile of any one of those parties, and all other parties shall submit to that jurisdiction.	1	clearly unfair
For the sake of clarity, where a passenger or person carried or to be carried pursuant to a contract of carriage with any of the Ryanair Group airlines wishes to institute proceedings against a Ryanair Group airline on foot of that contract for carriage, then those proceedings shall be brought by the passenger solely in accordance with the provisions of the Montreal Convention 1999 and EU Regulation No.	0	potentially unfair
889/2002) or such further amendment to the Montreal Convention or further amendment by Regulation as may arise from time to time.	0	potentially unfair
Skype may need to change or withdraw the number allocated to you from time to time.	0	potentially unfair
ARBITRATION CLAUSE AND CLASS ACTION WAIVER: If you live in the USA and select Pay by Mobile (see paragraph 20), a binding arbitration clause and class action waiver affects your rights to resolve a dispute with Skype, its corporate affiliates, or other third parties including mobile phone carriers.	0	potentially unfair
These Terms are accepted by you (a) when you click to accept or agree to the Terms; or (b) when you download and/or use the Software, Products and/or Skype Websites.	0	potentially unfair
3.1 Skype may make changes to these Terms from time to time.	0	potentially unfair
Please review the Terms on a regular basis.	0	potentially unfair
You understand and agree that your express acceptance of the Terms or your use of the Software, Products and/or Skype Websites after the date of publication shall constitute your agreement to the updated Terms.	0	potentially unfair
You agree to receive such updates from Skype in order to continue using the Skype Software and you agree to accept such Updates subject to these Terms.	0	potentially unfair
5.4 Suspension, technical improvement and maintenance: From time to time, Skype may need to perform maintenance on or upgrade the Software, Products or Skype Websites or the underlying infrastructure that enables you to use the Software, Products or Skype Websites.	0	potentially unfair
You will not be entitled to claim damages for such suspension or limitation of the use of any Software, Product or Skype Website.	0	potentially unfair
Skype will have no liability for your failed emergency call in such circumstances.	0	potentially unfair
Skype may in its sole discretion block, prevent delivery of or otherwise remove the content of communications as part of its effort to protect the Software, Products or its customers, or otherwise enforce these Terms.	1	clearly unfair
Further, Skype may in its sole discretion remove such content and/or terminate these Terms and your User Account if you use any content that is in breach of these Terms.	0	potentially unfair
5.8 Notice and Take-Down If Skype receives any notification that any material that you post, upload, edit, host, share and/or publish on the Skype Website or through the Software (excluding your private communications) (“User Submission”) is inappropriate, infringes any rights of any third party, or if Skype wishes to remove your User Submission for any reason whatsoever, Skype reserves the right to automatically remove such User Submission for any reason immediately or within such other timescales as may be decided from time to time by Skype in its sole discretion.	1	clearly unfair
Skype takes no responsibility for any disruption, interruption or delay caused by any failure of or inadequacy in any of these items or any other items over which we have no control.	0	potentially unfair
Accordingly, you acknowledge and agree that the Products and functionality of the Software may vary from time to time.	0	potentially unfair
Skype reserves the right to revoke these exceptions at any time.	0	potentially unfair
(iii) Skype may change the rates for calling phones and premium rate numbers at any time without notice to you by posting such change at www.skype.com/go/allrates.	0	potentially unfair
Skype may change the charges payable for the purchase of such Products at any time without any notice to you.	0	potentially unfair
Skype reserves the right to charge you for such Products (at the normal rate) in the event that Skype determines (in its reasonable discretion) that you are abusing the terms of the offer, including if you are using any service, proxy or other devices or anonymous IP address that prevents us from locating you.	0	potentially unfair
Skype reserves the right to remove or amend the available payment methods at its sole discretion.	1	clearly unfair
11.2 Skype may terminate its relationship with you, or may terminate or suspend your use of the Software, User Account(s), Products or Skype Websites at any time and without recourse to the courts:	0	potentially unfair
(a) if you are in breach of these Terms;	0	potentially unfair
(b) if Skype reasonably suspects that you are using the Software, the Products and/or Skype Websites to break the law or infringe third party rights;	0	potentially unfair
(c) if Skype reasonably suspects that you are trying to unfairly exploit or misuse the refund policy, or any of our policies.	0	potentially unfair
(d) if Skype reasonably suspects that you are using our Products, Software and/or Skype Websites fraudulently or that your User Account is being used by a third party fraudulently;	0	potentially unfair
(e) if you have purchased Skype Credit from an unauthorised reseller;	0	potentially unfair
(f) in respect of a particular Product, on thirty (30) days notice if Skype decides to cease offering that Product;	0	potentially unfair
(g) immediately, if required due to a change in laws/regulation by a regulator or authority with a lawful mandate, or by any of Skype’s partners;	0	potentially unfair
(h) on thirty (30) days notice if Skype decides to cease offering the Software to users in your jurisdiction generally.	0	potentially unfair
We reserve the right to cancel User Accounts that have been inactive for more than one (1) year.	0	potentially unfair
12.3 Nothing in these Terms shall exclude or restrict Skype's liability for (a) death or personal injury, (b) loss resulting from Skype's wilful default or gross negligence, (c) fraud or deliberate misrepresentation, or (d) any liability which cannot be limited or excluded by applicable law.	2	clearly fair
12.4 No Liability: YOU ACKNOWLEDGE AND AGREE THAT SKYPE WILL HAVE NO LIABILITY WHATSOEVER, WHETHER IN CONTRACT, TORT (INCLUDING NEGLIGENCE) OR ANY OTHER THEORY OF LIABILITY, AND WHETHER OR NOT THE POSSIBILITY OF SUCH DAMAGES OR LOSSES HAS BEEN NOTIFIED TO SKYPE, IN CONNECTION WITH OR ARISING FROM YOUR USE OF SKYPE WEBSITES, OR THE INTERNET COMMUNICATIONS SOFTWARE OR OTHER SOFTWARE THAT IS PROVIDED FREE OF CHARGE.	0	potentially unfair
(a) any indirect, special, incidental or consequential damages; or	0	potentially unfair
(b) any loss of income, business, actual or anticipated profits, opportunity, goodwill or reputation (whether direct or indirect); or	0	potentially unfair
(c) any damage to or corruption of data (whether direct or indirect);	0	potentially unfair
(d) any claim, damage or loss (whether direct or indirect ) arising from or relating to:	0	potentially unfair
(i) your inability to use the Software to contact Emergency Services;	0	potentially unfair
(ii) your failure to make additional arrangements to access Emergency Services in accordance with paragraph 5.5 above;	0	potentially unfair
(iii)the service limitations set out in paragraph 5.6;	0	potentially unfair
(iv)your failure to provide accurate physical location information to an Emergency Services operative; or	0	potentially unfair
(v)conduct of third party Emergency Services operatives and calling centres to which you may be connected.	0	potentially unfair
(e) any claim, damage or loss (whether direct or indirect) arising from or relating to:	0	potentially unfair
(i) any product or service provided by a third party under their own terms of service, including without limitation, Skype WiFi;	0	potentially unfair
12.6 Subject to paragraphs 12.3 - 12.5 above, Skype’s total liability to you under or in connection with these Terms (whether in contract, tort (including negligence) or any other theory of liability)) SHALL NOT EXCEED IN AGGREGATE THE AMOUNT PAID BY YOU FOR THE PRODUCTS IN THE 12 MONTH PERIOD IMMEDIATELY PRIOR TO THE DATE OF THE EVENT GIVING RISE TO THE RELEVANT CLAIM, SUBJECT TO A MAXIMUM OF FIVE THOUSAND EUROS IN ALL CASES.	0	potentially unfair
Whilst Skype takes no responsibility for such products or services, if you encounter any problems with payment for or download, use of installation of such products or services, Skype will use commercially reasonable endeavours to assist or resolve the problems.	0	potentially unfair
Skype is not responsible for such third party websites or the availability of such websites and does not endorse any content or material on such third party websites.	0	potentially unfair
If you use any such software development kit or API (as applicable) you agree that you have read and will comply with the applicable licensing terms, which are available on http://developer.skype.com/.	0	potentially unfair
18.8 You acknowledge and agree that if Skype is unable to provide the Software, Products and/or Skype Websites as a result of a force majeure event, Skype will not be in breach of any of its obligations towards you under these Terms.	0	potentially unfair
18.9 These Terms other than paragraph 20.3 shall be governed by and interpreted in accordance with the laws of Luxembourg and shall be subject to the jurisdiction of the courts of the district of Luxembourg.	1	clearly unfair
Skype reserves the right to change the terms related to Skype Numbers and/or Skype To Go numbers, including without limitation to impose or amend any residency requirements and/or require the provision of further user information for continued access to such numbers.	0	potentially unfair
If Skype needs to withdraw or change the number that has been made available to you, Skype will use commercially reasonable endeavours to notify you by e-mail, stating the effective date of the change and where possible, your new number.	0	potentially unfair
The right to use the number and the cancellation of such right rest with the Skype Manager administrator at his/her sole discretion and not you.	1	clearly unfair
Skype may at its option, terminate its relationship with you, or may suspend your subscription immediately if it determines you are using your subscription contrary to this FUP or Skype’s Terms of Use.	0	potentially unfair
(b) Skype reserves the right to withdraw or change the subscriptions at any time.	1	clearly unfair
Skype reserves the right to change the fair usage policy at any time.	0	potentially unfair
Your continued use of a Skype Premium Subscription after publication on the Skype Website shall constitute your acceptance to be bound by the terms and conditions of the revised fair usage policy.	0	potentially unfair
Skype reserves the right to change the fair usage policy at any time.	0	potentially unfair
Your continued use of Qik Premium after publication on the Skype Website shall constitute your acceptance to be bound by the terms and conditions of the revised fair usage policy.	0	potentially unfair
Skype may in its option, terminate its relationship with you, or suspend your account immediately if it determines you are using Video Messaging contrary to this FUP or these Terms.	0	potentially unfair
(c) You may also litigate any dispute in a small claims court in your county of residence, if the dispute meets all requirements to be heard in the small claims court.	2	clearly fair
If you and a Disputed Party do not resolve any dispute by informal negotiation or in small claims court, any other effort to resolve the dispute will be conducted exclusively by binding arbitration governed by the United States Federal Arbitration Act (“FAA”).	0	potentially unfair
BY CLICKING ON THE ACCEPT BUTTON AND/OR CONTINUING TO INSTALL THE SOFTWARE OR USE THE SOFTWARE, PRODUCTS AND/OR SKYPE WEBSITES, YOU EXPRESSLY CONSENT TO BE BOUND BY ITS TERMS AND CONDITIONS AND GRANT TO SKYPE THE RIGHTS SET FORTH HEREIN.	0	potentially unfair
These terms and conditions (“Terms”) govern your access to and use of our Services and Platforms, together with our privacy policy, cookie policy and community guidelines.	0	potentially unfair
By accessing or using the Services or Platforms, you are confirming that you have read, understood and agreed to these Terms and those of the privacy policy, cookie policy and community guidelines.	0	potentially unfair
We may amend these Terms at any time at our discretion.	0	potentially unfair
If these Terms are amended, we will publish the revised terms and conditions and you will be deemed to have accepted any amendments if you continue using our Services or Platforms after the amendments are displayed.	0	potentially unfair
While you may choose to rely on our forecasts, we do not and cannot guarantee their accuracy and accept no liability for any inaccuracy or unavailability of indicative prices.	0	potentially unfair
Skyscanner facilitates your bookings with Travel Providers but is not responsible and has no liability to you in respect of such bookings.	0	potentially unfair
You acknowledge that breaching Travel Provider Terms could result in the cancellation of tickets or reservations, revocation of frequent flier miles and other benefits, and additional charges.	0	potentially unfair
Skyscanner has no responsibility whatsoever for any arrangements you make with any third party as a result of your use of our Services or Platforms (including, without limitation, any Travel Provider).	0	potentially unfair
We have no control over the contents of those sites or resources and accept no responsibility for them or for any loss or damage that may arise from your use of them.	0	potentially unfair
Each individual advertiser is solely responsible for the content of its advertising material and Skyscanner accepts no responsibility for the content of advertising material, including, without limitation, any errors, omissions or inaccuracies.	0	potentially unfair
To the maximum extent permitted by law, we (together with our officers, directors, employees, representatives, affiliates, providers and third parties) do not accept any liability for (a) any inaccuracies or omissions in the content displayed on or via our Services or Platforms; or (b) any act of god, accident, delay or any special, exemplary, punitive, indirect, incidental or consequential loss or damage of any kind (including, without limitation, lost profits or lost savings), whether based in contract, tort (including negligence), strict liability or otherwise, incurred by you arising out of or in connection with your access to, use of, or inability to access or use, our Services or Platforms or their contents.	0	potentially unfair
Subject to these Terms and to the extent permitted by law, our maximum aggregate liability to you arising out of or in connection with these Terms or your access to, use of, or inability to access or use, our Services or Platforms shall be limited to the sum of £100 (one hundred pounds sterling).	0	potentially unfair
Nothing in these Terms shall limit or exclude (a) our liability in respect of death or personal injury caused by our negligence or for our fraud or fraudulent misrepresentation; (b) any other liability that cannot be excluded by law; or (c) your statutory rights.	2	clearly fair
Skyscanner may in its absolute discretion immediately terminate any agreement with you under these Terms at any time upon notice to you and/or, if you have a log-in account, by cancelling your membership and your access to your account and removing any User Content you have uploaded to our Services or Platforms.	1	clearly unfair
Skyscanner may suspend your access and use in whole or in part without notice at any time, for example to prevent you from uploading any User Content, without incurring any liability to you whatsoever.	1	clearly unfair
Irrespective of the country from which you access or use Services or Platforms, to the extent permitted by law these Terms and your use shall be governed in accordance with the laws of England and Wales and you are deemed to have submitted to the non-exclusive jurisdiction of the courts of England and Wales to resolve any disputes which may arise hereunder.	1	clearly unfair
By using the Services, you agree to the Terms.	0	potentially unfair
While we’re not required to do so, we may access, review, screen, and delete your content at any time and for any reason, including if we think your content violates these Terms.	1	clearly unfair
So we cannot—and do not—take responsibility for any content that others provide through the Services.	0	potentially unfair
We encourage you to give the Privacy Policy a careful look because, by using our Services, you agree that your information may be collected and processed by Snap Group Limited in the UK and Snap Inc. in the U.S., as well as their affiliates, and transferred outside of the country in which you reside, including to countries that may not have the same data-protection laws as your country.	0	potentially unfair
And if Snap Group Limited becomes aware that one of its users has repeatedly infringed copyrights, we will take reasonable steps within our power to terminate the user’s account.	0	potentially unfair
Your content in Memories might become unavailable for any number of reasons, including things like an operational glitch or a decision on our end to terminate your account.	0	potentially unfair
We reserve the right to set storage limits for Memories, and we may change these limits from time to time in our sole discretion.	0	potentially unfair
That means we may add or remove features, products, or functionalities, and we may also suspend or stop the Services altogether.	1	clearly unfair
Snap Group Limited may also terminate these Terms with you at any time, for any reason.	1	clearly unfair
Our right to terminate these Terms means that we may stop providing you with any Services, or impose new or additional limits on your ability to use the Services.	1	clearly unfair
For example, we may deactivate your account due to prolonged inactivity, and we may reclaim your username at any time for any reason.	1	clearly unfair
Snap Group Limited, Snap Inc., and their affiliates take no responsibility and assume no liability for any content that you, another user, or a third party creates, uploads, posts, sends, receives, or stores on or through our Services.	0	potentially unfair
You understand and agree that you may be exposed to content that might be offensive, illegal, misleading, or otherwise inappropriate, none of which Snap Group Limited, Snap Inc., nor their affiliates will be responsible for.	0	potentially unfair
When permitted by law, Snap Group Limited, Snap Inc., and our affiliates, directors, officers, stockholders, employees, licensors, and agents, will not be liable for any indirect, incidental, special, consequential, punitive, or multiple damages, or any loss of profits or revenues, whether incurred directly or indirectly, or any loss of data, use, goodwill, or other intangible losses, resulting from: (a) your use of the Services or inability to use the Services; (b) your access to or inability to access the Services; (c) the conduct or content of other users or third parties on or through the Services; or (d) unauthorized access, use, or alteration of your content, even if Snap Group Limited has been advised of the possibility of such damages.	0	potentially unfair
In no event will Snap Group Limited, Snap Inc., or their affiliates’ aggregate liability for all claims relating to the Services exceed the greater of £100 GBP or the amount you paid Snap Group Limited, if any, in the last 12 months.	0	potentially unfair
Some jurisdictions do not allow the exclusion or limitation of certain damages, so some or all of the exclusions and limitations in this section may not apply to you.	0	potentially unfair
If you are using the Services on behalf of a business (rather than for your personal use), you and Snap Group Limited agree that to the extent permitted by law, all claims and disputes between us arising out of or relating to these Terms or the use of the Services will be finally settled under the LCIA Arbitration Rules, which are incorporated by reference into this clause.	0	potentially unfair
There will be one arbitrator (to be appointed by the LCIA), the arbitration will take place in London, and the arbitration will be conducted in English.	1	clearly unfair
To the extent the parties are permitted under these Terms to initiate litigation in a court, both you and Snap Group Limited agree that all claims and disputes (whether contractual or otherwise) arising out of or relating to the Terms or the use of the Services will be litigated exclusively in the courts of England in the United Kingdom, unless this is prohibited by the laws of the country where you reside.	1	clearly unfair
You and Snap Group Limited consent to the exclusive jurisdiction of those courts.	1	clearly unfair
The laws of England and Wales govern these Terms and any claims and disputes (whether contractual or otherwise) arising out of or relating to these Terms or their subject matter.	0	potentially unfair
If you reside in one of those countries, the laws of your home country may apply to those disputes.	2	clearly fair
Those additional terms and conditions, which will be available with the relevant Services, then become part of your agreement with us if you use those Services.	0	potentially unfair
By signing up or otherwise using the Spotify service, websites, and software applications (together, the “Spotify Service” or “Service”), or accessing any content or material that is made available by Spotify through the Service (the “Content”) you are entering into a binding contract with the Spotify entity indicated at the bottom of this document.	0	potentially unfair
Your agreement with us includes these Terms and Conditions of Use (“Terms”) and our Privacy Policy. (	0	potentially unfair
The Terms, Privacy Policy, and any additional terms that you agree to, as discussed in the Entire Agreement section, are referred to together as the “Agreements”.)	0	potentially unfair
Occasionally we may, in our discretion, make changes to the Agreements.	0	potentially unfair
In some cases, we will notify you in advance, and your continued use of the Service after the changes have been made will constitute your acceptance of the changes.	0	potentially unfair
Spotify reserves the right, in its absolute discretion, to determine your eligibility for a Trial, and, subject to applicable laws, to withdraw or to modify a Trial at any time without prior notice and with no liability, to the greatest extent permitted under the law.	1	clearly unfair
You understand and agree that Spotify does not endorse and is not responsible or liable for the behavior, features, or content of any Third Party Application or for any transaction you may enter into with the provider of any such Third Party Applications.	0	potentially unfair
In all cases, Spotify reserves the right to remove or disable access to any User Content for any or no reason, including but not limited to, User Content that, in Spotify’s sole discretion, violates the Agreements.	1	clearly unfair
Spotify is not responsible for User Content nor does it endorse any opinion contained in any User Content.	0	potentially unfair
You acknowledge and agree that posting any such User Content may result in immediate termination or suspension of your Spotify account.	0	potentially unfair
You also agree that Spotify may also reclaim your username for any reason.	0	potentially unfair
To the extent permissible under applicable law, Spotify reserves the right, periodically and at any time, to modify or discontinue, temporarily or permanently, functions and features of the Spotify Service, with or without notice, all without liability to you, except where prohibited by law, for any interruption, modification, or discontinuation of the Spotify Service or any function or feature thereof.	1	clearly unfair
Spotify and/or the owners of any Content may, from time to time, remove any such Content without notice to the extent permitted by applicable law.	0	potentially unfair
You also acknowledge and agree that Spotify may remove or reclaim your username at any time if Spotify in its absolute discretion considers such action appropriate.	0	potentially unfair
Spotify may change the price for the Paid Subscriptions, Pre-Paid Period (for periods not yet paid for), or Codes from time to time, and will communicate any price changes to you in advance and, if applicable, how to accept those changes.	0	potentially unfair
Spotify may terminate the Agreements or suspend your access to the Spotify Service at any time, including in the event of your actual or suspected unauthorised use of the Spotify Service and/or Content, or non-compliance with the Agreements.	1	clearly unfair
If you or Spotify terminate the Agreements, or if Spotify suspends your access to the Spotify Service, you agree that Spotify shall have no liability or responsibility to you and Spotify will not refund any amounts that you have already paid, to the fullest extent permitted under applicable law.	0	potentially unfair
TO THE FULLEST EXTENT PERMITTED BY LAW, IN NO EVENT WILL SPOTIFY, ITS OFFICERS, SHAREHOLDERS, EMPLOYEES, AGENTS, DIRECTORS, SUBSIDIARIES, AFFILIATES, SUCCESSORS, ASSIGNS, SUPPLIERS, OR LICENSORS BE LIABLE FOR (1) ANY INDIRECT, SPECIAL, INCIDENTAL, PUNITIVE, EXEMPLARY, OR CONSEQUENTIAL DAMAGES; (2) ANY LOSS OF USE, DATA, BUSINESS, OR PROFITS (WHETHER DIRECT OR INDIRECT), IN ALL CASES ARISING OUT OF THE USE OR INABILITY TO USE THE SPOTIFY SERVICE, THIRD PARTY APPLICATIONS, OR THIRD PARTY APPLICATION CONTENT, REGARDLESS OF LEGAL THEORY, WITHOUT REGARD TO WHETHER SPOTIFY HAS BEEN WARNED OF THE POSSIBILITY OF THOSE DAMAGES, AND EVEN IF A REMEDY FAILS OF ITS ESSENTIAL PURPOSE; OR (3) AGGREGATE LIABILITY FOR ALL CLAIMS RELATING TO THE SPOTIFY SERVICE, THIRD PARTY APPLICATIONS, OR THIRD PARTY APPLICATION CONTENT MORE THAN THE AMOUNTS PAID BY YOU TO SPOTIFY DURING THE PRIOR TWELVE MONTHS IN QUESTION, TO THE EXTENT PERMISSIBLE BY APPLICABLE LAW.	0	potentially unfair
Nothing in the Agreements removes or limits Spotify’s liability for fraud, fraudulent misrepresentation, death or personal injury caused by its negligence, and, if required by applicable law, gross negligence.	2	clearly fair
Unless otherwise required by a mandatory law of a member state of the European Union or any other jurisdiction, the Agreements (and any non-contractual disputes/claims arising out of or in connection with them) are subject to the laws of the state or country listed below, without regard to choice or conflicts of law principles.	0	potentially unfair
Further, you and Spotify agree to the jurisdiction of the courts listed below to resolve any dispute, claim, or controversy that arises in connection with the Agreements (and any non-contractual disputes/claims arising out of or in connection with them). (	1	clearly unfair
In some cases, that jurisdiction will be “exclusive”, meaning that no other countries’ courts can preside over the matter; have jurisdiction; in other cases, the jurisdiction is “non-exclusive”, meaning that other countries’ courts may have jurisdiction as well.	1	clearly unfair
This is indicated in the chart as well.)	1	clearly unfair
You and Spotify agree that any dispute, claim, or controversy between you and Spotify arising in connection with or relating in any way to these Agreements or to your relationship with Spotify as a user of the Service (whether based in contract, tort, statute, fraud, misrepresentation, or any other legal theory, and whether the claims arise during or after the termination of the Agreements) will be determined by mandatory binding individual arbitration.	0	potentially unfair
Regulations and procedures are subject to change at short notice.	0	potentially unfair
Although the information contained on this site is as updated and correct as possible, Terravision may not be held liable for losses or damages, direct or indirect, due to this information.	0	potentially unfair
Terravision is not liable for circumstances beyond its reasonable control such as heavy traffic or traffic accidents.	0	potentially unfair
Terravision is not liable for items not suitably packaged, perishable or fragile, or for slight damages to external baggage surfaces (for example, scratches, stains, dirt, dents), due to normal wear.	0	potentially unfair
For this reason, the passenger is solely liable for the loss of carry-on baggage.	0	potentially unfair
Terravision is not liable for any lost or stolen items or baggage.	0	potentially unfair
The company reserves the right to change them, informing users of the reasons for change as well as any alternative schedules.	0	potentially unfair
Terravision is not liable for losses, damages or costs incurred by passengers due to service delays or cancellations.	0	potentially unfair
Terravision is not liable to passengers who did not reserve their trip.	0	potentially unfair
Terravision is not liable for circumstances beyond their reasonable control.	0	potentially unfair
Terravision shall reimburse damages incurred due to its negligence in the event of passenger death or personal injury.	2	clearly fair
By continuing to use the services offered by Terravision after the publication of an updated Privacy Policy version, the user tacitly accepts the Privacy Policy with its changes.	0	potentially unfair
Furthermore, the Company may not be deemed liable in any way for any direct communication of your personal or sensitive information of any other nature in Site sections dedicated to Forums.	0	potentially unfair
The Company does not accept responsibility for any delays caused by circumstances beyond our control.	0	potentially unfair
The Company will not be liable for any loss or damage caused by such an occurrence.	0	potentially unfair
In the event of any failure by the Company to fulfil its obligations due to a circumstance beyond its reasonable control, the passenger shall be entitled to a refund of their ticket price but the Company shall have no additional liability beyond this.	0	potentially unfair
Provided that the Company does so within a reasonable time, it shall have no other liability as a result of any delay in performing its obligations.	0	potentially unfair
Limitation of Liability for Breach of Contract Notwithstanding anything to the contrary contained in these terms, the Company’s liability for any failure on its part to carry the passenger to the destination shown on the ticket shall be limited to reimbursing the passenger for the reasonable cost of alternative travel to such destination by public transport and the passenger shall be reimbursed on submission by registered post or electronic means to the Company’s office at ComfortDelGro House, 329 Edgware Road, Cricklewood, London NW2 6JP, United Kingdom of the appropriate receipt or other voucher for the cost of such travel, together with their original Stansted Citylink ticket.	0	potentially unfair
In particular, but without prejudice to the above paragraph, the Company shall have no liability for any consequential losses of the passenger as a result of failure by the Company to fulfil its obligations for example but without limitation, passengers missing flights or other onward connections.	0	potentially unfair
Any passenger so refused or removed shall not be entitled to any refund or compensation whatsoever from the Company and the Company shall have no liability to such passenger whatsoever.	0	potentially unfair
The Company will not be responsible for any damage to such items howsoever caused.	0	potentially unfair
The Company will not be liable for loss or damage to passengers luggage or to any possessions of the passenger unless such a loss or damage is caused by negligence on the part of the Company, its servants or agents; and, in the event of the Company being liable for loss or damage under this clause, its liability in such case shall be limited to the sum of £100 for any single claim.	0	potentially unfair
The Company’s liability will be limited to £25 for any one item within the luggage lost or damaged.	0	potentially unfair
The Company will not be liable for any monetary loss whatsoever.	0	potentially unfair
The Company will accept no liability in respect of the safe keeping of lost or unattended luggage except as detailed above.	0	potentially unfair
The Company reserves the right to alter its timetables or suspend, cancel or withdraw services or departures or other facilities without notice, whether before or after a passenger has booked accommodation on the same.	0	potentially unfair
Applicable law Any ticket sold or arrangement entered into on behalf of the passenger is on the condition that the laws of England shall apply to the contract arising and to the determination of the rights and liabilities of the respective parties and that no action or other proceedings shall be brought by either party in relation to the contract or for damages independent of such contract except in a court of competent jurisdiction in England.	1	clearly unfair
