uid	sentence	label	label_name	tree
249	a lot more dimensional and complex than its sunny disposition would lead you to believe .	0	Subjective	(20 (24 (25 (27 (81 a) (64 lot)) (3 (37 more) (23 (50 dimensional) (8 (76 and) (82 complex))))) (1 (49 than) (27 (52 its) (2 (61 [UNK]) (35 [UNK]))))) (31 (1 (28 (3 (3 (89 would) (45 lead)) (47 you)) (73 to)) (87 believe)) (77 .)))
5956	"""kyle goes back to darkness falls to face his past , and the woman in the porceline mask ( aka the tooth fairy ) chance barron , a has-been """" cock-rock """" front-man , has wasted nearly eight years of his life working a dead-end job at softwipe incorporated , the world's second largest manufacturer/distributor of double-plied toliet paper , but things change drastically for mr . barron when he receives a mysterious watch which counts down the number of days he has left to live ."""	1	Objective	"(20
  (20
    (55 "")
    (20
      (24
        (25 (41 kyle) (3 (6 (28 (3 (59 goes) (47 back)) (73 to)) (57 darkness)) (27 (7 (6 (28 (40 falls) (73 to)) (57 face)) (46 his)) (51 past))))
        (1
          (39 ,)
          (24
            (25 (88 and) (24 (25 (13 (27 (27 (81 the) (11 (65 woman) (12 (74 in) (27 (52 the) (2 (44 [UNK]) (84 mask)))))) (8 (8 (70 () (13 (88 aka) (22 (43 the) (2 (32 tooth) (84 fairy))))) (34 )))) (48 chance)) (3 (59 [UNK]) (1 (39 ,) (24 (25 (13 (27 (52 a) (2 (89 has) (10 (66 -) (2 (95 been) (2 (55 "") (55 "")))))) (21 (8 (42 [UNK]) (8 (66 -) (23 (50 rock) (8 (28 (55 "") (55 "")) (2 (68 front) (8 (66 -) (50 man))))))) (70 ,))) (3 (28 (89 has) (86 wasted)) (27 (33 nearly) (27 (53 eight) (92 years))))) (1 (49 of) (27 (46 his) (51 life))))))) (1 (49 working) (27 (52 a) (2 (68 dead) (8 (66 -) (23 (50 end) (84 job))))))))
            (1 (49 at) (27 (35 [UNK]) (8 (8 (44 [UNK]) (1 (39 ,) (24 (25 (27 (22 (43 the) (2 (68 world) (8 (21 (8 (8 (28 (38 ') (67 s)) (2 (32 second) (84 largest))) (42 [UNK])) (70 /)) (44 [UNK])))) (12 (74 of) (27 (54 double) (8 (66 -) (23 (35 [UNK]) (44 [UNK])))))) (79 paper)) (1 (39 ,) (24 (25 (13 (88 but) (80 things)) (3 (89 change) (45 [UNK]))) (1 (49 for) (27 (72 mr) (77 .)))))))) (42 [UNK])))))))
      (31 (1 (39 when) (24 (25 (13 (25 (41 he) (3 (42 [UNK]) (27 (52 a) (2 (32 mysterious) (84 watch))))) (75 which)) (35 [UNK])) (1 (49 down) (27 (81 the) (11 (65 number) (12 (74 of) (27 (56 days) (1 (41 he) (6 (28 (3 (89 has) (45 left)) (73 to)) (57 live)))))))))) (77 .))))
  (55 ""))"
5802	an army of shadows kidnaps anyone who's out after dark and the patrolling thieves make the daylight miserable for everyone .	1	Objective	(20 (24 (25 (13 (27 (81 an) (11 (65 army) (12 (74 of) (27 (54 shadows) (8 (70 kidnaps) (82 anyone)))))) (48 who)) (3 (28 (38 ') (67 s)) (45 out))) (1 (39 after) (25 (13 (27 (54 dark) (8 (76 and) (29 (52 the) (61 [UNK])))) (48 thieves)) (3 (57 make) (27 (52 the) (2 (44 [UNK]) (84 miserable))))))) (31 (1 (49 for) (56 everyone)) (77 .)))
5218	"""they get away in their mini coopers , which are small enough to drive on sidewalks so they can make a clean get away before the traffic jam clears ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (41 they) (3 (59 get) (47 away))) (1 (49 in) (27 (46 their) (2 (68 mini) (8 (44 [UNK]) (1 (39 ,) (25 (41 which) (3 (28 (3 (89 are) (27 (53 small) (92 enough))) (73 to)) (45 drive))))))))) (31 (1 (49 on) (27 (44 [UNK]) (1 (39 so) (24 (25 (41 they) (3 (62 can) (3 (6 (28 (57 make) (29 (52 a) (61 [UNK]))) (57 get)) (83 away)))) (1 (49 before) (27 (52 the) (2 (95 traffic) (2 (61 [UNK]) (35 [UNK]))))))))) (77 .)))) (55 ""))"
2466	"""ultimately , jane learns her place as a girl , softens up and loses some of the intensity that made her an interesting character to begin with ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (24 (25 (58 ultimately) (1 (39 ,) (25 (41 jane) (3 (59 learns) (27 (46 her) (51 place)))))) (1 (49 as) (27 (81 a) (64 girl)))) (39 ,)) (3 (59 [UNK]) (47 up))) (1 (76 and) (3 (89 loses) (27 (93 some) (12 (74 of) (27 (81 the) (64 intensity))))))) (31 (1 (39 that) (25 (6 (28 (3 (3 (59 made) (47 her)) (27 (52 an) (2 (32 interesting) (84 character)))) (73 to)) (57 begin)) (85 with))) (77 .)))) (55 ""))"
4017	"""watch as superfag with the help of his zany superfriends , taco chick and salsa girl , the incredible dyke , the bionic old lady , supermomma , disco diva , the wonder trannies and many more , fight against the evil fiend , professor peckerhead who attempts to rid the world of homosexuality forever !"""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (58 watch) (1 (37 as) (0 (44 [UNK]) (12 (74 with) (27 (81 the) (11 (65 help) (12 (74 of) (27 (52 his) (2 (61 [UNK]) (35 [UNK])))))))))) (1 (39 ,) (24 (25 (61 [UNK]) (8 (63 chick) (8 (76 and) (2 (44 [UNK]) (84 girl))))) (1 (39 ,) (24 (25 (22 (43 the) (2 (32 incredible) (42 [UNK]))) (1 (39 ,) (24 (25 (29 (52 the) (61 [UNK])) (2 (32 old) (84 lady))) (1 (39 ,) (24 (25 (27 (35 [UNK]) (8 (70 ,) (61 [UNK]))) (79 diva)) (1 (39 ,) (24 (25 (13 (43 the) (69 wonder)) (35 [UNK])) (1 (49 and) (27 (37 many) (71 more)))))))))) (1 (39 ,) (24 (25 (58 fight) (1 (49 against) (27 (52 the) (2 (32 evil) (42 [UNK]))))) (1 (1 (39 ,) (24 (25 (13 (27 (90 professor) (61 [UNK])) (48 who)) (3 (6 (28 (40 attempts) (73 to)) (57 [UNK])) (27 (81 the) (64 world)))) (1 (74 of) (61 [UNK])))) (78 forever))))))))) (36 !))) (55 ""))"
2374	"""sharp , lively , funny and ultimately sobering film ."""	0	Subjective	"(20 (20 (55 "") (20 (27 (54 sharp) (8 (70 ,) (15 (82 lively) (8 (70 ,) (82 funny))))) (31 (1 (49 and) (27 (52 ultimately) (2 (32 sobering) (84 film)))) (77 .)))) (55 ""))"
53	it would take a complete moron to foul up a screen adaptation of oscar wilde's classic satire .	0	Subjective	(20 (24 (25 (41 it) (3 (28 (3 (28 (89 would) (86 take)) (27 (52 a) (2 (32 complete) (42 [UNK])))) (73 to)) (45 [UNK]))) (1 (49 up) (27 (27 (52 a) (2 (68 screen) (11 (65 adaptation) (12 (74 of) (27 (53 oscar) (92 wilde)))))) (8 (28 (38 ') (67 s)) (2 (32 classic) (84 satire)))))) (77 .))
5915	he also shies away from the shallow young women that he and his friends micke and mario meet at bars .	1	Objective	(20 (24 (25 (41 he) (3 (62 also) (3 (59 [UNK]) (47 away)))) (1 (49 from) (27 (52 the) (2 (95 shallow) (2 (32 young) (84 women)))))) (31 (1 (39 that) (24 (25 (41 he) (3 (28 (76 and) (27 (27 (46 his) (51 friends)) (8 (42 [UNK]) (8 (76 and) (35 [UNK]))))) (45 meet))) (1 (49 at) (56 bars)))) (77 .)))
5793	the unluckiest man in vegas ( william h . macy ) - a guy whose bad luck is contagious - is used by the last of the old time mob run casinos to kill high rollers' action .	1	Objective	(20 (24 (25 (27 (52 the) (2 (44 [UNK]) (84 man))) (12 (74 in) (27 (54 vegas) (8 (8 (8 (70 () (15 (82 william) (8 (72 h) (77 .)))) (42 [UNK])) (34 )))))) (1 (66 -) (25 (13 (27 (52 a) (2 (68 guy) (8 (70 whose) (15 (82 bad) (8 (75 luck) (3 (89 is) (27 (35 [UNK]) (8 (66 -) (23 (89 is) (9 (40 used) (12 (74 by) (27 (81 the) (11 (65 last) (12 (74 of) (27 (22 (43 the) (2 (32 old) (84 time))) (78 mob)))))))))))))))) (48 run)) (3 (6 (28 (40 casinos) (73 to)) (57 kill)) (27 (90 high) (61 [UNK])))))) (31 (1 (38 ') (87 action)) (77 .)))
5393	"""on november 12th 2001 , aspiring documentary filmmaker griffin mack began to capture the story of this elusive rising star ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (85 on) (27 (90 november) (61 [UNK]))) (1 (13 (15 (82 2001) (8 (39 ,) (2 (32 aspiring) (84 documentary)))) (8 (8 (70 filmmaker) (61 [UNK])) (42 [UNK]))) (3 (6 (28 (40 began) (73 to)) (57 capture)) (27 (81 the) (11 (65 story) (12 (74 of) (27 (52 this) (2 (95 elusive) (2 (32 rising) (84 star)))))))))) (77 .))) (55 ""))"
1578	"""leave it to rohmer , now 82 , to find a way to bend current technique to the service of a vision of the past that is faithful to both architectural glories and commanding open spaces of the city as it was more than two centuries ago ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (6 (28 (3 (59 leave) (47 it)) (73 to)) (57 rohmer)) (1 (39 ,) (24 (25 (13 (25 (13 (88 now) (35 [UNK])) (3 (28 (3 (6 (28 (3 (6 (28 (39 ,) (73 to)) (57 find)) (27 (81 a) (64 way))) (73 to)) (57 [UNK])) (27 (53 current) (92 technique))) (73 to)) (27 (81 the) (11 (65 service) (12 (74 of) (27 (81 a) (11 (65 vision) (12 (74 of) (27 (81 the) (64 past)))))))))) (75 that)) (3 (28 (3 (89 is) (45 faithful)) (73 to)) (27 (33 both) (27 (35 [UNK]) (8 (42 [UNK]) (8 (76 and) (35 [UNK]))))))) (1 (49 open) (27 (91 spaces) (12 (74 of) (27 (81 the) (64 city)))))))) (1 (39 as) (25 (41 it) (3 (89 was) (45 more))))) (31 (1 (1 (49 than) (27 (90 two) (61 [UNK]))) (78 ago)) (77 .)))) (55 ""))"
5991	"""besides the fact that he is still disliked by professor snape ( alan rickman ) and hated by draco malfoy ( tom felton ) , harry gets off to a great start with his two best friends , ron weasly ( rupert grint ) and hermione granger ( emma watson ) , and famous writer gilderoy lockhart ( kenneth branagh ) has joined the hogwarts staff and is the new defense against the dark arts teacher ."""	1	Objective	"(20
  (20
    (55 "")
    (20
      (24 (25 (85 besides) (27 (81 the) (64 fact))) (1 (39 that) (24 (25 (41 he) (3 (28 (89 is) (86 still)) (27 (27 (44 [UNK]) (1 (49 by) (27 (90 professor) (61 [UNK])))) (8 (70 () (15 (82 alan) (8 (44 [UNK]) (34 )))))))) (1 (76 and) (0 (44 [UNK]) (12 (74 by) (27 (35 [UNK]) (8 (42 [UNK]) (8 (70 () (15 (82 tom) (8 (44 [UNK]) (34 )))))))))))))
      (31 (1 (1 (39 ,) (24 (25 (13 (24 (25 (41 harry) (3 (28 (3 (59 gets) (47 off)) (73 to)) (27 (52 a) (2 (68 great) (11 (65 start) (12 (74 with) (27 (52 his) (2 (95 two) (2 (32 best) (84 friends)))))))))) (1 (39 ,) (25 (13 (15 (82 ron) (8 (42 [UNK]) (8 (70 () (15 (82 rupert) (8 (8 (44 [UNK]) (34 ))) (8 (8 (8 (8 (76 and) (35 [UNK])) (42 [UNK])) (8 (21 (8 (70 () (15 (82 emma) (8 (44 [UNK]) (34 ))))) (70 ,)) (8 (8 (76 and) (2 (32 famous) (84 writer))) (42 [UNK])))) (42 [UNK]))))))) (8 (5 (8 (70 () (82 kenneth)) (92 branagh)) (34 )))) (3 (28 (89 has) (86 joined)) (27 (52 the) (2 (32 hogwarts) (84 staff))))))) (76 and)) (3 (89 is) (27 (52 the) (2 (32 new) (84 defense))))) (1 (49 against) (27 (52 the) (2 (32 dark) (84 arts)))))) (78 teacher)) (77 .))))
  (55 ""))"
3081	the daughter is trying to get to know her unwilling mother .	1	Objective	(20 (25 (13 (43 the) (69 daughter)) (3 (6 (28 (3 (28 (3 (89 is) (45 trying)) (73 to)) (45 get)) (73 to)) (57 know)) (27 (52 her) (2 (44 [UNK]) (84 mother))))) (77 .))
872	"""the low-key direction is pleasingly emphatic in this properly intense , claustrophobic tale of obsessive love ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (22 (43 the) (2 (68 low) (8 (66 -) (23 (50 key) (84 direction))))) (3 (89 is) (27 (61 [UNK]) (35 [UNK])))) (1 (49 in) (27 (22 (43 this) (2 (95 properly) (2 (68 intense) (8 (39 ,) (2 (32 claustrophobic) (84 tale)))))) (12 (74 of) (27 (46 obsessive) (51 love)))))) (77 .))) (55 ""))"
153	"""[cho's face is] an amazing slapstick instrument , creating a scrapbook of living mug shots ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (88 [) (80 cho)) (3 (6 (28 (6 (28 (38 ') (67 s)) (57 face)) (89 is)) (57 ])) (27 (52 an) (2 (95 amazing) (2 (32 slapstick) (42 [UNK])))))) (1 (39 ,) (25 (85 creating) (27 (81 a) (61 [UNK]))))) (31 (1 (1 (1 (74 of) (56 living)) (61 [UNK])) (78 shots)) (77 .)))) (55 ""))"
5614	the trail twists and turns until the squad uncovers more than anyone would have ever given them credit for .	1	Objective	(20 (24 (25 (27 (81 the) (64 trail)) (79 twists)) (1 (76 and) (3 (59 turns) (1 (39 until) (25 (13 (43 the) (69 squad)) (3 (59 uncovers) (47 more))))))) (31 (1 (39 than) (24 (25 (41 anyone) (3 (6 (28 (28 (89 would) (86 have)) (86 ever)) (57 given)) (83 them))) (1 (60 credit) (49 for)))) (77 .)))
2784	"""even in the summertime , the most restless young audience deserves the dignity of an action hero motivated by something more than franchise possibilities ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (88 even) (24 (25 (85 in) (27 (81 the) (61 [UNK]))) (1 (1 (39 ,) (25 (22 (43 the) (2 (95 most) (2 (95 restless) (2 (32 young) (84 audience))))) (3 (89 deserves) (27 (81 the) (11 (65 dignity) (12 (74 of) (27 (52 an) (2 (32 action) (84 hero))))))))) (78 motivated)))) (1 (49 by) (27 (37 something) (71 more)))) (31 (1 (49 than) (27 (53 franchise) (92 possibilities))) (77 .)))) (55 ""))"
4160	"""madison , the """" new girl in town , """" quickly sets her sights on the impressionable ben ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (61 [UNK]) (8 (39 ,) (27 (22 (43 the) (2 (55 "") (55 ""))) (2 (32 new) (84 girl))))) (1 (49 in) (56 town))) (31 (1 (39 ,) (24 (25 (13 (27 (55 "") (55 "")) (48 quickly)) (3 (59 sets) (27 (46 her) (42 [UNK])))) (1 (49 on) (27 (52 the) (2 (44 [UNK]) (84 ben)))))) (77 .)))) (55 ""))"
5986	"""the film is shot in multiple formats from 35mm ( the majority ) to the newer digital format of digi-beta , with a short , eerily beautiful dream segment shot in super-8 ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (43 the) (69 film)) (3 (28 (3 (89 is) (18 (60 shot) (12 (74 in) (27 (54 multiple) (8 (8 (21 (8 (44 [UNK]) (1 (49 from) (61 [UNK]))) (70 ()) (29 (52 the) (61 [UNK]))) (34 ))))))) (73 to)) (27 (22 (43 the) (2 (61 [UNK]) (2 (32 digital) (84 format)))) (12 (74 of) (27 (35 [UNK]) (8 (66 -) (61 [UNK]))))))) (1 (39 ,) (25 (85 with) (27 (52 a) (2 (68 short) (8 (8 (39 ,) (2 (61 [UNK]) (2 (32 beautiful) (84 dream)))) (42 [UNK]))))))) (31 (1 (60 shot) (12 (74 in) (27 (54 super) (8 (66 -) (50 8))))) (77 .)))) (55 ""))"
947	"""one-sided documentary offers simplistic explanations to a very complex situation . . . . stylistically , the movie is a disaster ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (93 one) (8 (66 -) (23 (50 sided) (84 documentary)))) (3 (28 (3 (89 offers) (27 (90 simplistic) (61 [UNK]))) (73 to)) (27 (52 a) (2 (95 very) (2 (2 (32 complex) (84 situation)) (1 (77 .) (77 .))))))) (1 (1 (77 .) (77 .)) (61 [UNK]))) (31 (1 (39 ,) (25 (13 (43 the) (69 movie)) (3 (89 is) (27 (81 a) (64 disaster))))) (77 .)))) (55 ""))"
3603	"""to confirm his worst fears , thomas sprints outside and discovers that it is not just a terrible dream - his vision may never be the same ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (73 to) (3 (42 [UNK]) (27 (52 his) (2 (68 worst) (8 (8 (63 fears) (8 (70 ,) (82 thomas))) (42 [UNK])))))) (1 (39 outside) (25 (41 and) (3 (59 discovers) (1 (39 that) (25 (41 it) (3 (6 (28 (89 is) (86 not)) (57 just)) (27 (52 a) (2 (32 terrible) (84 dream)))))))))) (31 (1 (66 -) (25 (27 (46 his) (51 vision)) (3 (6 (28 (89 may) (86 never)) (57 be)) (27 (81 the) (64 same))))) (77 .)))) (55 ""))"
103	"""as a director , mr . ratliff wisely rejects the temptation to make fun of his subjects ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (85 as) (27 (81 a) (64 director))) (1 (39 ,) (25 (13 (27 (72 mr) (77 .)) (48 ratliff)) (3 (6 (28 (3 (62 wisely) (3 (59 rejects) (27 (81 the) (61 [UNK])))) (73 to)) (57 make)) (83 fun))))) (31 (1 (49 of) (27 (46 his) (51 subjects))) (77 .)))) (55 ""))"
963	"""measured against practically any like-themed film other than its oscar-sweeping franchise predecessor the silence of the lambs , red dragon rates as an exceptional thriller ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (58 measured) (1 (1 (49 against) (27 (44 [UNK]) (27 (52 any) (2 (49 like) (10 (66 -) (2 (44 [UNK]) (84 film))))))) (78 other))) (1 (49 than) (27 (52 its) (2 (95 oscar) (10 (66 -) (2 (68 sweeping) (11 (65 franchise) (12 (74 predecessor) (27 (81 the) (11 (65 silence) (12 (74 of) (27 (81 the) (64 lambs))))))))))))) (31 (1 (39 ,) (24 (25 (13 (88 red) (80 dragon)) (35 [UNK])) (1 (49 as) (27 (52 an) (2 (44 [UNK]) (84 thriller)))))) (77 .)))) (55 ""))"
5778	four friends sruggling with life meet in the maine woods for their annual hunting trip .	1	Objective	(20 (24 (25 (13 (90 four) (92 friends)) (35 [UNK])) (1 (1 (49 with) (56 life)) (78 meet))) (31 (1 (49 in) (27 (52 the) (2 (68 maine) (11 (65 woods) (12 (74 for) (27 (46 their) (2 (95 annual) (2 (44 [UNK]) (84 trip))))))))) (77 .)))
1780	"""the trinity assembly approaches the endeavor with a shocking lack of irony , and george ratliff's documentary , hell house , reflects their earnestness Ч which makes for a terrifying film ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (27 (27 (81 the) (16 (61 [UNK]) (0 (44 [UNK]) (12 (74 approaches) (27 (81 the) (11 (65 endeavor) (12 (74 with) (27 (52 a) (2 (68 shocking) (11 (65 lack) (12 (74 of) (27 (56 irony) (39 ,))))))))))))) (8 (76 and) (82 george))) (48 ratliff)) (3 (28 (38 ') (67 s)) (45 documentary))) (1 (39 ,) (25 (13 (90 hell) (92 house)) (1 (39 ,) (25 (85 reflects) (27 (46 their) (42 [UNK]))))))) (31 (1 (39 ч) (25 (41 which) (3 (59 makes) (1 (49 for) (27 (52 a) (2 (32 terrifying) (84 film))))))) (77 .)))) (55 ""))"
1735	"""essentially """" fatal attraction """" remade for viewers who were in diapers when the original was released in 1987 . . . . this story gets sillier , not scarier , as it goes along . . ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (58 essentially) (1 (55 "") (55 ""))) (1 (31 (1 (2 (32 fatal) (84 attraction)) (20 (55 "") (20 (55 "") (20 (24 (25 (13 (27 (44 [UNK]) (1 (49 for) (56 viewers))) (48 who)) (3 (59 were) (1 (49 in) (27 (44 [UNK]) (1 (39 when) (25 (13 (43 the) (69 original)) (3 (89 was) (45 released)))))))) (1 (49 in) (61 [UNK]))) (31 (1 (77 .) (77 .)) (77 .)))))) (77 .)) (24 (25 (13 (43 this) (69 story)) (3 (89 gets) (45 [UNK]))) (1 (39 ,) (25 (86 not) (94 scarier)))))) (31 (1 (39 ,) (24 (25 (13 (88 as) (80 it)) (3 (59 goes) (47 along))) (1 (77 .) (77 .)))) (77 .)))) (55 ""))"
4682	"""by the end of the day , everybody is nervous and tensions gets high ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (85 by) (27 (81 the) (11 (65 end) (12 (74 of) (27 (81 the) (64 day)))))) (1 (39 ,) (25 (41 everybody) (3 (89 is) (45 nervous))))) (31 (1 (39 and) (25 (41 tensions) (3 (59 gets) (47 high)))) (77 .)))) (55 ""))"
5410	"""thought visible and seemingly accessible , every attempt to enter this island has resulted in disaster ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (27 (54 thought) (8 (42 [UNK]) (8 (76 and) (82 seemingly)))) (79 accessible)) (1 (39 ,) (25 (13 (80 every) (3 (6 (28 (40 attempt) (73 to)) (57 enter)) (27 (81 this) (64 island)))) (3 (89 has) (45 resulted))))) (31 (1 (49 in) (56 disaster)) (77 .)))) (55 ""))"
942	"""there seems to be no clear path as to where the story's going , or how long it's going to take to get there ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (41 there) (3 (6 (28 (40 seems) (73 to)) (57 be)) (27 (52 no) (2 (32 clear) (84 path))))) (1 (37 as) (73 to))) (31 (1 (39 where) (24 (25 (13 (43 the) (69 story)) (3 (28 (38 ') (67 s)) (45 going))) (1 (39 ,) (25 (13 (25 (85 or) (27 (37 how) (71 long))) (41 it)) (3 (6 (28 (3 (28 (3 (28 (38 ') (67 s)) (45 going)) (73 to)) (45 take)) (73 to)) (57 get)) (83 there)))))) (77 .)))) (55 ""))"
1051	suffers from unlikable characters and a self-conscious sense of its own quirky hipness .	0	Subjective	(20 (24 (25 (58 suffers) (1 (49 from) (27 (53 unlikable) (92 characters)))) (1 (49 and) (27 (52 a) (2 (68 self) (8 (66 -) (50 conscious)))))) (31 (1 (18 (60 sense) (12 (74 of) (27 (46 its) (51 own)))) (2 (32 quirky) (42 [UNK]))) (77 .)))
2171	"""it is supremely unfunny and unentertaining to watch middle-age and older men drink to excess , piss on trees , b . s . one another and put on a show in drag ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (41 it) (3 (6 (28 (3 (89 is) (27 (90 supremely) (15 (82 unfunny) (8 (76 and) (35 [UNK]))))) (73 to)) (57 watch)) (27 (54 middle) (8 (66 -) (23 (50 age) (8 (76 and) (2 (32 older) (84 men)))))))) (1 (28 (40 drink) (73 to)) (87 excess))) (31 (1 (39 ,) (24 (25 (44 [UNK]) (3 (28 (3 (28 (31 (1 (49 on) (27 (35 [UNK]) (8 (70 ,) (15 (82 b) (8 (77 .) (67 s)))))) (77 .)) (93 one)) (45 another)) (76 and)) (45 put))) (1 (49 on) (27 (52 a) (2 (64 show) (1 (49 in) (56 drag))))))) (77 .)))) (55 ""))"
5521	will raja be able to convince the doctor and munnabhai about his love ?	1	Objective	(20 (24 (25 (41 will) (3 (6 (28 (3 (28 (89 raja) (86 be)) (45 able)) (73 to)) (57 convince)) (27 (52 the) (2 (68 doctor) (8 (76 and) (35 [UNK])))))) (1 (49 about) (27 (46 his) (51 love)))) (36 ?))
904	"""[moore's] better at fingering problems than finding solutions . but though he only scratches the surface , at least he provides a strong itch to explore more ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (88 [) (80 moore)) (3 (6 (28 (38 ') (67 s)) (57 ])) (83 better))) (1 (49 at) (27 (44 [UNK]) (92 problems)))) (31 (1 (39 than) (24 (25 (85 finding) (27 (72 solutions) (77 .))) (1 (39 but) (24 (25 (13 (88 though) (80 he)) (3 (62 only) (3 (42 [UNK]) (27 (81 the) (64 surface))))) (1 (39 ,) (25 (13 (27 (37 at) (71 least)) (48 he)) (3 (6 (28 (3 (89 provides) (27 (52 a) (2 (32 strong) (42 [UNK])))) (73 to)) (57 explore)) (83 more)))))))) (77 .)))) (55 ""))"
5943	"""even worse , his influence of a bad las vegas obsessed him of henry having killed his real father douglas ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (88 even) (25 (58 worse) (1 (39 ,) (25 (13 (46 his) (11 (65 influence) (12 (74 of) (27 (52 a) (2 (68 bad) (8 (90 las) (92 vegas))))))) (3 (59 obsessed) (47 him)))))) (1 (74 of) (56 henry))) (31 (1 (25 (41 having) (3 (89 killed) (27 (52 his) (2 (32 real) (84 father))))) (78 douglas)) (77 .)))) (55 ""))"
3610	"""but he has his reasons , as there is a chance that his teen love hillevi will show up ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (88 but) (80 he)) (3 (89 has) (27 (46 his) (51 reasons)))) (1 (39 ,) (25 (13 (88 as) (80 there)) (3 (89 is) (27 (81 a) (64 chance)))))) (31 (1 (39 that) (25 (13 (27 (27 (52 his) (2 (32 teen) (84 love))) (44 [UNK])) (48 will)) (3 (59 show) (47 up)))) (77 .)))) (55 ""))"
884	"""while not all transitions to adulthood are so fraught , there's much truth and no small amount of poetry in girls can't swim ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (88 while) (80 not)) (3 (62 all) (6 (28 (40 [UNK]) (73 to)) (57 [UNK])))) (1 (28 (89 are) (86 so)) (35 [UNK]))) (31 (1 (39 ,) (24 (25 (41 there) (3 (28 (38 ') (67 s)) (27 (93 much) (64 truth)))) (1 (49 and) (27 (52 no) (2 (68 small) (11 (65 amount) (12 (74 of) (27 (91 poetry) (12 (74 in) (27 (56 girls) (3 (62 can) (3 (28 (38 ') (67 t)) (45 swim))))))))))))) (77 .)))) (55 ""))"
138	only a supremely flexible talent like kinnear could whittle away at crane's nuances and come up with thespian gold .	0	Subjective	(20 (24 (25 (85 only) (27 (52 a) (2 (95 supremely) (2 (44 [UNK]) (84 talent))))) (1 (39 like) (25 (13 (24 (25 (44 [UNK]) (3 (3 (89 could) (45 [UNK])) (47 away))) (1 (49 at) (27 (35 [UNK]) (8 (28 (38 ') (67 s)) (42 [UNK]))))) (76 and)) (3 (59 come) (47 up))))) (31 (1 (1 (49 with) (61 [UNK])) (78 gold)) (77 .)))
1347	"""there's enough here to keep the sequel rocking , providing you can leave the adult in you at the door ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (41 there) (3 (6 (28 (3 (6 (28 (38 ') (67 s)) (57 enough)) (83 here)) (73 to)) (57 keep)) (27 (27 (81 the) (64 sequel)) (44 [UNK])))) (1 (39 ,) (24 (25 (13 (88 providing) (80 you)) (3 (62 can) (3 (59 leave) (27 (81 the) (64 adult))))) (1 (49 in) (56 you))))) (31 (1 (49 at) (27 (81 the) (64 door))) (77 .)))) (55 ""))"
2917	"""this movie has a strong message about never giving up on a loved one , but it's not an easy movie to watch and will probably disturb many who see it ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (43 this) (69 movie)) (3 (3 (89 has) (27 (52 a) (2 (68 strong) (11 (65 message) (12 (74 about) (27 (37 never) (71 giving))))))) (47 up))) (1 (49 on) (27 (52 a) (2 (32 loved) (84 one))))) (31 (1 (39 ,) (25 (13 (24 (25 (13 (88 but) (80 it)) (3 (28 (3 (28 (28 (38 ') (67 s)) (86 not)) (27 (52 an) (2 (32 easy) (84 movie)))) (73 to)) (45 watch))) (1 (76 and) (3 (6 (28 (89 will) (86 probably)) (57 [UNK])) (83 many)))) (75 who)) (3 (59 see) (47 it)))) (77 .)))) (55 ""))"
3143	little do they know but help is on the way and this friday will get freaky !	1	Objective	(20 (24 (25 (13 (25 (86 little) (94 do)) (41 they)) (3 (59 know) (25 (13 (88 but) (80 help)) (3 (89 is) (27 (33 on) (27 (81 the) (64 way))))))) (1 (1 (39 and) (25 (13 (43 this) (69 friday)) (3 (89 will) (45 get)))) (78 freaky))) (36 !))
